feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Clostridia_vadinBB60_group	Country	NO	0.16863582844079	0.2719112639082	208	26	0.535823482383906	0.725682196614424
Asticcacaulis	Group	post_ltx	-0.0908703442482151	0.148358254747167	208	15	0.540881751865882	0.729660088791621
Staphylococcus	Group	post_ltx	-0.116881616898633	0.200517014061803	208	37	0.560600425148671	0.753306821293527
f__Eggerthellaceae.g__uncultured	Country	NO	0.162607164980495	0.285290794710235	208	44	0.569322215741866	0.760051275551315
Ruminococcus	Group	post_ltx	-0.302661054090477	0.531999556626193	208	116	0.570038456663486	0.760051275551315
Lachnospiraceae_UCG.010	Country	NO	-0.274915849798907	0.497800462468267	208	127	0.581371047864864	0.768335412807904
Marvinbryantia	Group	post_ltx	0.200829359104276	0.367354525025472	208	103	0.585185692312996	0.768335412807904
Colidextribacter	Country	NO	-0.233712935032558	0.424931816585546	208	130	0.582917406220075	0.768335412807904
Mogibacterium	Group	post_ltx	0.159793640387061	0.291633935283342	208	39	0.58433924082064	0.768335412807904
DTU089	Country	NO	-0.106181243507705	0.196872068346698	208	34	0.590236645313682	0.772020555087098
f__Peptococcaceae.g__uncultured	Group	post_ltx	-0.0923092270459049	0.172356759484642	208	16	0.59283584723771	0.77248307367338
Agathobacter	Country	NO	0.293575444697382	0.554459374834341	208	133	0.59704505995629	0.775032077830052
Holdemanella	Group	post_ltx	0.215761830040249	0.417544477728371	208	42	0.605894854235871	0.777715783049028
Butyricicoccus	Country	NO	0.219811845815149	0.421711951032188	208	179	0.602764339027482	0.777715783049028
Veillonella	Group	post_ltx	0.247408852961297	0.476273765578473	208	178	0.603995017310266	0.777715783049028
X.Clostridium._innocuum_group	Group	post_ltx	0.223986981276657	0.43703975103201	208	104	0.60884629728329	0.778598982399449
Monoglobus	Group	post_ltx	-0.240656969362585	0.478135061097089	208	92	0.615276703159181	0.783908095876882
Bifidobacterium	Group	post_ltx	-0.290569833736169	0.592456383998413	208	178	0.624340512555502	0.786714785051622
Lachnospiraceae_NK4A136_group	Group	post_ltx	-0.214386235702087	0.434602016087877	208	93	0.622333429205468	0.786714785051622
X.Eubacterium._siraeum_group	Group	post_ltx	-0.13679915042549	0.276348716733815	208	39	0.621113576912354	0.786714785051622
Allisonella	Group	post_ltx	-0.117416803195459	0.244481042599103	208	35	0.631547810382591	0.792892141502231
Libanicoccus	Group	post_ltx	0.0857627865089317	0.180944192825034	208	19	0.636023085976074	0.79556877874533
Negativibacillus	Group	post_ltx	0.19283402556613	0.409613684068566	208	77	0.638305182946834	0.79556877874533
Negativibacillus	Country	NO	0.180901036794388	0.396068972090173	208	77	0.648340617354643	0.799387714587804
Acidaminococcus	Group	post_ltx	0.216358040394777	0.471455741291295	208	40	0.646781510106143	0.799387714587804
TM7x	Group	post_ltx	0.0986324015822804	0.215248115127808	208	29	0.647275051995087	0.799387714587804
Paraprevotella	Group	post_ltx	-0.209571934713564	0.465789601313911	208	44	0.653237522047121	0.799692909552347
Klebsiella	Group	post_ltx	0.2313634887512	0.514092638950001	208	52	0.653155398162952	0.799692909552347
Parasediminibacterium	Group	post_ltx	0.115226474736613	0.268129502596112	208	27	0.667834778545304	0.814663701487889
Prevotella_7	Country	NO	0.159200986616543	0.377020349734766	208	31	0.673277052772475	0.818400375101524
Limosilactobacillus	Country	NO	-0.0988295423087055	0.239918393225576	208	20	0.680821251408008	0.823989436956732
X.Eubacterium._eligens_group	Group	post_ltx	0.194213852374484	0.474374039994636	208	102	0.68266566724613	0.823989436956732
X.Ruminococcus._gauvreauii_group	Country	NO	0.201800277549344	0.502949460721362	208	116	0.688665981479665	0.828325516185331
Sutterella	Country	NO	0.22474926109572	0.565754664403241	208	139	0.691592214806218	0.828946766178881
Atopobium	Group	post_ltx	0.12530294641455	0.318283827718439	208	48	0.694224220569303	0.829212263457778
o__Lactobacillales.f__unassigned.g__unassigned	Group	post_ltx	0.141776742673926	0.367810720757183	208	102	0.700295458496931	0.829365429829671
UBA1819	Group	post_ltx	-0.147108846424648	0.383377704498851	208	101	0.701585290931495	0.829365429829671
Dyella	Group	post_ltx	-0.0627287295582069	0.163388102347496	208	13	0.701432157413537	0.829365429829671
Desulfovibrio	Country	NO	0.117098602342837	0.313797174599872	208	31	0.709410084656064	0.832891020893127
Veillonellaceae	Group	post_ltx	0.0956323744894637	0.254274962641982	208	22	0.707232766865981	0.832891020893127
NK4A214_group	Group	post_ltx	-0.162696968664961	0.452254111657193	208	78	0.719406814072969	0.841754911704426
Lachnospiraceae_ND3007_group	Country	NO	0.164827943063759	0.495265991470009	208	122	0.739620136246804	0.856664400231989
Alloprevotella	Country	NO	-0.0875423535718928	0.260946153947845	208	16	0.737605699929636	0.856664400231989
Pseudoflavonifractor	Group	post_ltx	-0.066496697003316	0.198693931619562	208	22	0.738216962888794	0.856664400231989
Alistipes	Country	NO	0.191626267095185	0.588097999542283	208	157	0.744877240296255	0.856982510574956
UCG.003	Group	post_ltx	-0.138589097835664	0.422420880100652	208	119	0.743183774123579	0.856982510574956
Peptococcus	Country	NO	0.0607820521149092	0.192526053850764	208	23	0.752545185819813	0.862918479740053
Clostridia_vadinBB60_group	Group	post_ltx	0.0869059262009019	0.281210047738403	208	26	0.757602867090169	0.865369502436086
Clostridium_sensu_stricto_1	Group	post_ltx	0.180186489100065	0.588335785206208	208	127	0.759713923650284	0.865369502436086
Faecalibacterium	Group	post_ltx	0.162158986037475	0.545720646860017	208	184	0.766655531342534	0.870394398619906
GCA.900066575	Group	post_ltx	-0.115509037164161	0.397595211217335	208	82	0.771712758483558	0.872505900811466
Dialister	Country	NO	-0.178651350062011	0.620177411952639	208	115	0.773588080661329	0.872505900811466
Prevotella_7	Group	post_ltx	-0.106152077145284	0.389913639558004	208	31	0.785707574641118	0.883279103518119
Blautia	Country	NO	0.102659798755982	0.38711997013454	208	198	0.791130652747962	0.88522058117012
Akkermansia	Group	post_ltx	0.154820583077938	0.587993158989448	208	71	0.79258121802441	0.88522058117012
Bilophila	Country	NO	-0.125698831333309	0.514198218197555	208	103	0.807122187830363	0.898543794866165
Blautia	Group	post_ltx	-0.0948430749583995	0.400358645380635	208	198	0.812974583614959	0.902139537946923
Dorea	Country	NO	0.108710305536232	0.467467810785437	208	182	0.816341755909879	0.902855764670421
Intestinibacter	Group	post_ltx	-0.133819096550119	0.583614136797187	208	142	0.818869181910382	0.902855764670421
X.Ruminococcus._gauvreauii_group	Group	post_ltx	0.112802149900408	0.520149256881128	208	116	0.828529250941616	0.90480654706005
f__Oscillospiraceae.g__uncultured	Country	NO	-0.0946237902544452	0.433229394419163	208	120	0.827323070151789	0.90480654706005
Romboutsia	Group	post_ltx	-0.110156493698031	0.49532097467906	208	89	0.824228466044474	0.90480654706005
Family_XIII_AD3011_group	Country	NO	-0.0846313272869169	0.425976447905216	208	77	0.842713040015862	0.91738381571347
Sellimonas	Group	post_ltx	0.0804918359110668	0.481346840923564	208	88	0.867360122183137	0.93470332236204
NK4A214_group	Country	NO	0.0719402960306975	0.437299406964233	208	78	0.869491462662363	0.93470332236204
Oscillospira	Group	post_ltx	-0.0601538911113186	0.353754841360516	208	83	0.865143220655699	0.93470332236204
Tyzzerella	Group	post_ltx	-0.0286878195570443	0.171538194315226	208	23	0.867347111546822	0.93470332236204
Erysipelatoclostridium	Group	post_ltx	0.0722064738693382	0.500488214173459	208	98	0.885427358507751	0.94592239542443
Lachnoclostridium	Country	NO	0.0524768355134794	0.356580265414865	208	196	0.88314486800473	0.94592239542443
Coprococcus	Country	NO	0.0693265275078297	0.527806707137002	208	162	0.895628578301727	0.950887735611705
Flavonifractor	Group	post_ltx	-0.057274249658313	0.447868207259884	208	158	0.89836777347036	0.950887735611705
f__Ruminococcaceae.g__unassigned	Group	post_ltx	-0.0405429117985366	0.307743237904975	208	51	0.895317051558749	0.950887735611705
f__Ruminococcaceae.g__unassigned	Country	NO	0.0361256110566702	0.297567080020505	208	51	0.903490557822627	0.953376539542895
Butyricimonas	Country	NO	-0.0419592570367427	0.374925138092754	208	66	0.911001342014941	0.955440431869329
Prevotella_9	Country	NO	0.0582949338550708	0.520467143675157	208	43	0.910929018279493	0.955440431869329
Rothia	Group	post_ltx	-0.040602010494619	0.395491827319286	208	106	0.918331530106731	0.957291049565804
X.Eubacterium._brachy_group	Group	post_ltx	0.0247766893144758	0.236670766719556	208	45	0.916725403970805	0.957291049565804
X.Eubacterium._hallii_group	Group	post_ltx	0.0402859165925709	0.474844473772188	208	171	0.932471202701533	0.969093938759297
Paraprevotella	Country	NO	0.0319514669197414	0.450387318046267	208	44	0.943512917044747	0.972156615884687
Alistipes	Group	post_ltx	0.0429912892433918	0.608209693666749	208	157	0.943717383530866	0.972156615884687
Limosilactobacillus	Group	post_ltx	-0.0174827449306553	0.248123089284977	208	20	0.943896249143853	0.972156615884687
Christensenellaceae_R.7_group	Group	post_ltx	0.0305021866158007	0.481601257584504	208	89	0.949561505773928	0.975072113391735
Actinobacillus	Country	NO	-0.0138285874691238	0.256776977965191	208	40	0.957103559067576	0.979891739045375
Odoribacter	Country	NO	-0.0176282566392555	0.410726640951164	208	82	0.965807334459934	0.981603347947669
Desulfovibrio	Group	post_ltx	0.0145296010234405	0.324528367016079	208	31	0.964333073757774	0.981603347947669
Parasutterella	Group	post_ltx	-0.0201462560803287	0.491372978030137	208	94	0.967335857425174	0.981603347947669
Tuzzerella	Country	NO	-0.00961502647378092	0.386168113303111	208	49	0.980160102659487	0.987938928808035
Fournierella	Country	NO	-0.00704119676965914	0.315123660297589	208	35	0.982195097826593	0.987938928808035
f__Ruminococcaceae.g__uncultured	Group	post_ltx	-0.0111481297079382	0.39169709453594	208	88	0.977322081816071	0.987938928808035
Lachnospiraceae_ND3007_group	Group	post_ltx	-0.0035521132541349	0.512203029410025	208	122	0.994473481864895	0.997372821462169
Barnesiella	Group	post_ltx	-0.000691397905592704	0.60916326290007	208	101	0.999095508066939	0.999095508066939
