feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Lachnoclostridium	Country	NO	0.359123664555455	0.324219894709546	248	241	0.270096971054524	0.386162737732572
X.Eubacterium._ruminantium_group	Group	rPSC	-0.34241711245423	0.310445660202553	248	44	0.272162831758453	0.387559872424037
Lachnospiraceae_UCG.010	Country	NO	0.511306710130987	0.470905939918366	248	179	0.279659112341119	0.396647984037603
Desulfovibrio	Group	rPSC	-0.587445412716159	0.547950541678958	248	58	0.28574607191479	0.403673022228831
Lachnospira	Country	NO	0.548081906037694	0.514780723563453	248	154	0.289061687817786	0.405141578201306
UCG.002	Country	NO	0.581148501528117	0.544635805602027	248	188	0.287982331054147	0.405141578201306
Turicibacter	Group	rPSC	-0.316318160187834	0.300923205668641	248	37	0.295255760223282	0.412200198586229
Anaerofilum	Country	NO	0.232188526302052	0.223567598736645	248	35	0.301050147125321	0.41864786084615
Prevotella	Country	NO	-0.410614808865758	0.408761311497716	248	29	0.317038361347572	0.43916597914294
Peptococcus	Group	rPSC	-0.38678913845464	0.39020153399185	248	58	0.323513659555318	0.446398693029819
Bifidobacterium	Group	rPSC	0.675987785819636	0.692310220081493	248	210	0.33075072617345	0.454622619759646
Tuzzerella	Country	NO	-0.433327785788299	0.466735477065691	248	52	0.354959075095471	0.486020887438415
Eggerthella	Group	rPSC	-0.497637958463868	0.540208100673634	248	121	0.358721303532472	0.489085255843393
Enterococcus	Country	NO	0.373167005241659	0.40614372145835	248	64	0.359944766940924	0.489085255843393
Pseudoflavonifractor	Country	NO	0.219377562080739	0.239562329442349	248	39	0.361571922290811	0.48942815336703
Oscillibacter	Country	NO	-0.469704771265586	0.520202977523793	248	197	0.368293303478346	0.496637939538982
Acidaminococcus	Group	rPSC	0.396788079540872	0.452012849659287	248	56	0.381719495249197	0.512800529466846
Agathobacter	Country	NO	0.541803516780303	0.628132675952895	248	173	0.390021501862547	0.521983664146868
Erysipelotrichaceae_UCG.003	Country	NO	-0.486156699359756	0.56588706407066	248	179	0.391921474464771	0.522561965953028
X.Eubacterium._fissicatena_group	Country	NO	0.238940276504469	0.285699018170173	248	55	0.404483772960717	0.53729934020155
Terrisporobacter	Group	rPSC	-0.303647284635117	0.368378718117692	248	24	0.411474941460879	0.543829627416002
Anaerofustis	Group	rPSC	-0.144960738808264	0.176179274134484	248	32	0.412457581777964	0.543829627416002
Aggregatibacter	Group	rPSC	0.163558134478976	0.199460755777912	248	21	0.413982665813866	0.543829627416002
Coprococcus	Country	NO	-0.375307347544961	0.465676693428986	248	209	0.42179636725218	0.552057010080059
Akkermansia	Country	NO	0.545321648185915	0.693934879031472	248	119	0.433442372148591	0.565221554889738
Frisingicoccus	Group	rPSC	-0.292923621445228	0.377435299934415	248	33	0.439166345092211	0.568879898444529
Fournierella	Group	rPSC	-0.365775125465744	0.471563688918937	248	68	0.43944374177597	0.568879898444529
Erysipelatoclostridium	Group	rPSC	0.454288752936098	0.589359522480393	248	125	0.442330958345983	0.570542830330326
Roseburia	Group	rPSC	0.397662278918202	0.521061862679809	248	232	0.446793394614972	0.574218225570144
Flavonifractor	Group	rPSC	-0.388829067724603	0.513215085925611	248	217	0.45011996167276	0.576412612789578
Limosilactobacillus	Country	NO	0.104021808168394	0.139260363004914	248	21	0.456423507741131	0.582389852171479
Dielma	Country	NO	-0.274254734455553	0.378687168643912	248	37	0.47029289269227	0.597943820708744
Clostridioides	Country	NO	0.0978824423987176	0.137166493261132	248	10	0.476766833368731	0.60401776754188
Prevotella_7	Group	rPSC	-0.296441761967333	0.428446583478766	248	38	0.490275884764402	0.608147090509154
X.Eubacterium._xylanophilum_group	Group	rPSC	0.195897648669757	0.281504220746913	248	49	0.487765067365339	0.608147090509154
X.Ruminococcus._gauvreauii_group	Country	NO	0.351929281393237	0.504862776444179	248	168	0.487039368274979	0.608147090509154
Veillonella	Country	NO	0.294677068775488	0.424687958197793	248	170	0.489024894388588	0.608147090509154
f__Christensenellaceae.g__uncultured	Country	NO	0.165503536478649	0.238341799050437	248	36	0.488704263591261	0.608147090509154
Anaerococcus	Country	NO	-0.132497546823023	0.190518923500959	248	20	0.488324894998675	0.608147090509154
RF39	Country	NO	-0.247029825266391	0.358962795153546	248	48	0.49261446533623	0.608926214096173
DTU089	Group	rPSC	0.197387212785318	0.291291450744741	248	48	0.499290123769684	0.61504250540487
Prevotella_7	Country	NO	-0.256951824292925	0.401041441206732	248	38	0.522873790967109	0.641872653738934
Prevotella	Group	rPSC	0.276896837459148	0.436379960384178	248	29	0.526884762432986	0.642729544350517
Blautia	Group	rPSC	-0.193092652530889	0.304519527352132	248	243	0.527182659972896	0.642729544350517
f__Lactobacillaceae.g__unassigned	Country	NO	-0.0842078766323058	0.139868126147437	248	12	0.548156461701198	0.666019455172786
Frisingicoccus	Country	NO	0.211667484857676	0.353612519876576	248	33	0.550529756185461	0.666627868034095
Barnesiella	Country	NO	-0.41259019378891	0.723817340939697	248	152	0.569687242969592	0.687486977956525
f__Erysipelotrichaceae.g__unassigned	Country	NO	-0.134882691981538	0.238003288424862	248	26	0.571901147507878	0.687827055786501
Intestinibacter	Country	NO	-0.360130353046171	0.639400121065391	248	155	0.574283040615621	0.688366203566199
Desulfovibrio	Country	NO	0.283389494685763	0.513493104974689	248	58	0.58200379525869	0.695279701718435
Colidextribacter	Country	NO	0.239806580750626	0.439165785270261	248	198	0.585991463202645	0.697702210368367
f__Ruminococcaceae.g__unassigned	Country	NO	0.202927142863439	0.379132700368177	248	88	0.593441048961879	0.701877121031326
Lactobacillus	Country	NO	-0.127429928134996	0.236845026933518	248	25	0.591493164493203	0.701877121031326
f__Eggerthellaceae.g__uncultured	Country	NO	0.25021133222147	0.481712215617697	248	83	0.604379524549682	0.712447386555254
Lachnospira	Group	rPSC	0.280278958873229	0.548123769696901	248	154	0.610023278291138	0.715337360191348
Roseburia	Country	NO	0.24901984633841	0.488144189240298	248	232	0.610849880612836	0.715337360191348
Olsenella	Group	rPSC	0.155088754809648	0.311648384574076	248	34	0.619620054126232	0.723228653340782
Parvimonas	Group	rPSC	-0.10873091517658	0.223622473651394	248	39	0.627685792033617	0.730248829947607
Bacteroides	Country	NO	-0.165070003831201	0.345114997575122	248	241	0.633257745936395	0.731947264783625
Escherichia.Shigella	Country	NO	0.371671132060352	0.774765388778769	248	154	0.632260160166638	0.731947264783625
Odoribacter	Country	NO	-0.191533266727359	0.407461900468636	248	178	0.639118485984972	0.733955422615
Holdemania	Country	NO	0.139435340452189	0.29624379950233	248	106	0.6387286159395	0.733955422615
Atopobium	Group	rPSC	0.103445715967023	0.222973584223893	248	42	0.64355210427085	0.736670575949911
Klebsiella	Country	NO	0.223540985333702	0.486655457062822	248	41	0.646776640187183	0.737988730469991
Lachnospiraceae_ND3007_group	Country	NO	-0.244018569026692	0.536254076248333	248	170	0.649867868901714	0.739146841306742
Merdibacter	Country	NO	-0.151808615069062	0.346847885160289	248	61	0.662376943108088	0.750975132950571
X.Eubacterium._ventriosum_group	Group	rPSC	-0.196900912597299	0.478214534096842	248	147	0.681248408393825	0.767482384139879
X.Ruminococcus._gauvreauii_group	Group	rPSC	-0.22238281735932	0.538914012002053	248	168	0.680568922929026	0.767482384139879
Shuttleworthia	Country	NO	0.0853624584043337	0.209059707004123	248	21	0.683775715490538	0.767899541686535
Fusobacterium	Country	NO	0.219640637429136	0.569955238681664	248	79	0.700608845041916	0.784329398851956
Alloprevotella	Country	NO	-0.190113572756089	0.526277806193712	248	22	0.718523737136964	0.801863480942819
o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned	Country	NO	-0.0310802877493793	0.091741902268139	248	8	0.735324123315305	0.818048087188277
Adlercreutzia	Country	NO	0.157059424884932	0.473011551340758	248	109	0.740420135006989	0.818498254174982
Lachnoanaerobaculum	Group	rPSC	0.0333581096566575	0.10132612261397	248	17	0.74262622499584	0.818498254174982
UC5.1.2E3	Group	rPSC	0.0692169019984313	0.209148848252759	248	28	0.741242675070144	0.818498254174982
X.Eubacterium._ventriosum_group	Country	NO	0.126644585825809	0.449339427809429	248	147	0.778529568232997	0.855421377441194
Lactococcus	Group	rPSC	0.078452989914389	0.294320542017458	248	34	0.790273509139369	0.862015147574064
Peptostreptococcus	Group	rPSC	0.0735657727006521	0.278051208007304	248	43	0.791794812518874	0.862015147574064
Lachnoanaerobaculum	Country	NO	-0.0259842884216742	0.0977807864719354	248	17	0.790897834527604	0.862015147574064
f__Coriobacteriales_Incertae_Sedis.g__uncultured	Country	NO	-0.0975007852544933	0.386620706997532	248	59	0.801308734650592	0.865166776506401
Paraprevotella	Country	NO	0.125480075466806	0.495358843347869	248	77	0.800440808123228	0.865166776506401
f__Christensenellaceae.g__uncultured	Group	rPSC	0.0638275211484267	0.253972087024565	248	36	0.801980438896383	0.865166776506401
o__Rhodospirillales.f__uncultured.g__uncultured	Country	NO	0.140890616929349	0.567933508075875	248	131	0.804480403397558	0.865241763170788
UBA1819	Group	rPSC	-0.126239970190678	0.532903036079471	248	145	0.813135500957689	0.869298013035848
TM7x	Group	rPSC	-0.0408152733144647	0.171068341825673	248	31	0.811846513218569	0.869298013035848
Fusicatenibacter	Country	NO	0.107357795722415	0.480606230336474	248	215	0.823599260918534	0.877848314032928
Prevotella_9	Country	NO	-0.109557489574536	0.504750772962486	248	45	0.82851856875064	0.879418246172123
f__Erysipelotrichaceae.g__unassigned	Group	rPSC	0.0546067693032497	0.253829353080942	248	26	0.830012726724251	0.879418246172123
Candidatus_Soleaferrea	Country	NO	-0.054953620243411	0.263011136591467	248	81	0.834855300390995	0.881924293588113
f__Christensenellaceae.g__unassigned	Country	NO	-0.0803498842576053	0.422898488392903	248	62	0.849622118982698	0.893694880880852
Clostridium_sensu_stricto_1	Country	NO	0.109810554950723	0.583453744281963	248	118	0.851018439939912	0.893694880880852
Incertae_Sedis	Group	rPSC	-0.0579393683287895	0.362890174961222	248	231	0.873408513596036	0.91300954651247
Negativibacillus	Country	NO	0.0774159778564688	0.489291923210077	248	131	0.874540043148181	0.91300954651247
Butyricicoccus	Country	NO	-0.0544233930532501	0.352583222031325	248	225	0.877577844424643	0.913502083670097
X.Eubacterium._coprostanoligenes_group	Country	NO	0.0694053875669766	0.483972783283047	248	161	0.88619896733508	0.919786683298217
X.Eubacterium._eligens_group	Group	rPSC	-0.0755940342476304	0.548836217005053	248	132	0.890671810578716	0.921741757459369
Romboutsia	Country	NO	0.0698387254528566	0.520827601114309	248	107	0.893546449240036	0.922036336027399
Sutterella	Country	NO	-0.0895112910113696	0.694555759781843	248	190	0.897662385978183	0.923606385572928
Tyzzerella	Country	NO	-0.0354072134367815	0.288994840200813	248	51	0.90268489044794	0.926097466857253
f__Barnesiellaceae.g__uncultured	Country	NO	-0.0295636533688174	0.253955461125503	248	38	0.907512267498792	0.928374618475776
Terrisporobacter	Country	NO	0.0329392804724743	0.346098318331152	248	24	0.924339047851196	0.941413910137019
Shuttleworthia	Group	rPSC	-0.0208770833726219	0.22293011302368	248	21	0.925547383561676	0.941413910137019
Lachnospiraceae_FCS020_group	Country	NO	-0.033147221889361	0.429147236826437	248	169	0.938556198703747	0.951925945124029
Subdoligranulum	Country	NO	0.0329913994378402	0.577332851738886	248	208	0.95452031470061	0.965141771899946
Parasutterella	Country	NO	-0.0367821382394056	0.680954813289819	248	143	0.957008554721013	0.965141771899946
f__Oscillospiraceae.g__uncultured	Country	NO	-0.0100626783448809	0.500637126681406	248	183	0.983995601907409	0.989554899093327
Prevotellaceae_NK3B31_group	Country	NO	0.00510854851970563	0.340849926901919	248	25	0.988065878341124	0.990849162505465
Fournierella	Country	NO	-0.00305250981496733	0.442813458014908	248	68	0.994510941386302	0.994510941386302
