feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Catenibacterium	Country	NO	-0.292910489247629	0.230491828034541	143	13	0.205905122745683	0.310545431026276
Fournierella	Group	pre_ltx	-0.451155768742317	0.359124407611465	143	31	0.211111829675514	0.317098584981996
Erysipelotrichaceae_UCG.003	Country	NO	0.633967530270698	0.509957144656496	143	106	0.215880129655719	0.322942632980913
Fournierella	Country	NO	0.442368839543774	0.362980695948371	143	31	0.225003216937976	0.33522746491164
f__Yersiniaceae.g__unassigned	Group	pre_ltx	0.329172605964522	0.272679816800833	143	9	0.229399886936968	0.340399832229049
Olsenella	Group	pre_ltx	0.30910010365941	0.260241243586967	143	18	0.236945271755539	0.347737926855073
Lachnospiraceae_UCG.003	Country	NO	0.328863493318264	0.277019960459461	143	13	0.237179944675607	0.347737926855073
Terrisporobacter	Group	pre_ltx	-0.399399994264162	0.336235814364913	143	16	0.236901163890835	0.347737926855073
Anaerofustis	Group	pre_ltx	-0.114686417317248	0.0978626250262133	143	12	0.243222718315955	0.355182382302665
Roseburia	Group	pre_ltx	0.557845963282021	0.479680873026674	143	131	0.246827291611927	0.359021515071894
Odoribacter	Country	NO	0.491112103531226	0.423971761896507	143	101	0.248689159649324	0.360305554137604
Paludicola	Country	NO	0.187501732108479	0.162521793862593	143	21	0.250588096495503	0.361633017687628
Romboutsia	Group	pre_ltx	-0.566365135613966	0.492938922313792	143	64	0.252533303534533	0.363016623830891
X.Eubacterium._eligens_group	Group	pre_ltx	-0.56173486731168	0.494414005006131	143	76	0.257829513424754	0.369187785759959
Rikenellaceae_RC9_gut_group	Group	pre_ltx	-0.218219705817782	0.194967574425036	143	11	0.26494522284321	0.376709698360479
Lachnospiraceae_UCG.003	Group	pre_ltx	-0.306644670468617	0.274076914577038	143	13	0.265129923574359	0.376709698360479
Eggerthella	Group	pre_ltx	0.583126793444684	0.526591018511114	143	71	0.270036488305458	0.377845732685964
Oscillospira	Country	NO	0.415713136888208	0.375322986904054	143	73	0.269927735831733	0.377845732685964
UBA1819	Group	pre_ltx	-0.472778326357388	0.424895477916278	143	82	0.267747127310325	0.377845732685964
UBA1819	Country	NO	-0.476880094590339	0.429458017919588	143	82	0.268720303765215	0.377845732685964
Monoglobus	Country	NO	0.528953173181282	0.482080412950238	143	71	0.27442443449841	0.382531029906875
UCG.003	Group	pre_ltx	-0.4662154732496	0.426527496709471	143	100	0.276249519697961	0.38362197452396
Desulfovibrio	Country	NO	0.38684138362245	0.364800054487135	143	28	0.290779426307651	0.402281311583518
Bacteroides	Country	NO	0.465266218839884	0.441723693787055	143	137	0.294019413465156	0.405240240281563
CAG.352	Group	pre_ltx	-0.462316760238972	0.448077840901914	143	35	0.303955356646891	0.417371534500209
Prevotella_7	Country	NO	-0.392211911324767	0.381747675311899	143	21	0.305998626068589	0.41804764367904
Dysgonomonas	Country	NO	0.211300272323105	0.205970763981533	143	12	0.306719738568861	0.41804764367904
Escherichia.Shigella	Group	pre_ltx	0.773230942921992	0.776784869198157	143	80	0.321247059664195	0.4362321695809
NK4A214_group	Country	NO	0.414006926495701	0.431023739311943	143	61	0.338449531705833	0.457902307602009
Izemoplasmatales	Country	NO	0.140813844182847	0.148796518934455	143	9	0.345599734271283	0.46586337806532
Paraprevotella	Country	NO	0.549816337732388	0.591617130515254	143	46	0.354310016210232	0.474154366105434
Akkermansia	Country	NO	0.584109845340798	0.628540522770868	143	62	0.354327311627702	0.474154366105434
Anaerostipes	Group	pre_ltx	-0.415324662659165	0.448425379334888	143	129	0.355943913676259	0.474591884901678
X.Eubacterium._ruminantium_group	Country	NO	0.172110635746138	0.187317958141409	143	16	0.359772413726582	0.477964795131343
Intestinimonas	Country	NO	0.393830511764993	0.432145067114284	143	109	0.363683472692236	0.481422726441522
Slackia	Country	NO	-0.346176658052341	0.390398846125714	143	47	0.37674733430615	0.496928383600944
Blautia	Group	pre_ltx	0.300309120404163	0.350087947707822	143	139	0.392463244031962	0.513036941255376
f__Oscillospiraceae.g__uncultured	Country	NO	0.381168398609082	0.444990177847599	143	98	0.393142438679392	0.513036941255376
f__Ruminococcaceae.g__unassigned	Group	pre_ltx	-0.2756774245875	0.32128433632212	143	44	0.392332475176597	0.513036941255376
Prevotella_9	Group	pre_ltx	-0.44637111070113	0.526533618878734	143	23	0.398021860240993	0.513267519476383
Coprococcus	Country	NO	0.404423397556737	0.477941959250866	143	124	0.39889812654958	0.513267519476383
X.Ruminococcus._gauvreauii_group	Group	pre_ltx	-0.423212698888836	0.499333434641136	143	88	0.398132309240381	0.513267519476383
X.Eubacterium._brachy_group	Group	pre_ltx	-0.188115191562637	0.222178751370406	143	28	0.398616256289551	0.513267519476383
Coprobacter	Country	NO	-0.444235378993551	0.532137761478401	143	64	0.405245452293343	0.519617862174042
Adlercreutzia	Country	NO	-0.333509550662408	0.414918219278006	143	69	0.422877566420698	0.538473856203519
Erysipelatoclostridium	Group	pre_ltx	-0.437329167343533	0.543955867697731	143	74	0.42277206990757	0.538473856203519
Fusobacterium	Group	pre_ltx	-0.319329151481007	0.405008691411309	143	38	0.431766514443722	0.547896818328585
f__Barnesiellaceae.g__uncultured	Country	NO	-0.125744857368863	0.16061216466064	143	22	0.435002342413165	0.550106055010463
Allisonella	Country	NO	-0.136752609839399	0.177105695076313	143	15	0.44132559379082	0.55619115929802
Dorea	Country	NO	0.259117499014636	0.348343731971927	143	128	0.458210341825655	0.575499678470448
Tuzzerella	Country	NO	-0.250790249983231	0.348269698867045	143	25	0.472661760723672	0.591631047436433
Actinomyces	Group	pre_ltx	0.286359705167993	0.404842849309285	143	70	0.480533803774846	0.599445558607265
X.Eubacterium._coprostanoligenes_group	Country	NO	-0.324220491474574	0.481766086510207	143	88	0.502067327464776	0.624191812523776
Desulfovibrio	Group	pre_ltx	-0.241079116113258	0.360924437378226	143	28	0.505265808361286	0.626053257498158
Bifidobacterium	Group	pre_ltx	0.425469592673024	0.644184734316701	143	117	0.510032662724025	0.629838992894098
Anaerofustis	Country	NO	-0.0629319039878791	0.0989134767408533	143	12	0.525664108492892	0.645138308678796
f__Enterobacteriaceae.g__unassigned	Country	NO	0.289432834955659	0.455207739393484	143	34	0.525927969031627	0.645138308678796
Colidextribacter	Country	NO	0.250139175718895	0.399633705022878	143	111	0.532385793240488	0.65089027213455
Prevotella_7	Group	pre_ltx	0.231879490202042	0.377692007546703	143	21	0.540252592150013	0.658321039441075
X.Ruminococcus._gauvreauii_group	Country	NO	0.30759821240811	0.504695291589375	143	88	0.543198736160355	0.659726517844919
Negativibacillus	Country	NO	0.375866407032202	0.619684903209567	143	66	0.545135610069446	0.659901001663014
Abiotrophia	Group	pre_ltx	0.0906509289494767	0.150659678535837	143	12	0.548351390413225	0.661617415318251
Lachnospiraceae_ND3007_group	Country	NO	-0.246780722078952	0.421784757666658	143	100	0.559431136975534	0.67277992943463
Atopobium	Group	pre_ltx	-0.191485740914106	0.332568680925929	143	30	0.565689596053313	0.678090460415698
Alloprevotella	Group	pre_ltx	-0.217407838087973	0.389620116421627	143	18	0.577735936318219	0.690281897938651
Fusobacterium	Country	NO	0.223262430646242	0.409357686522565	143	38	0.586348427433236	0.698304923286184
Peptococcus	Country	NO	0.137446261276719	0.258594901740437	143	28	0.595906442893607	0.705124022459317
Intestinibacter	Country	NO	-0.293189571502711	0.549878627660744	143	95	0.594747740129527	0.705124022459317
Alloprevotella	Country	NO	-0.204504705270375	0.393803868566945	143	18	0.604367388684193	0.710566131104738
Campylobacter	Country	NO	0.10382877889137	0.199592430329198	143	9	0.603743048528517	0.710566131104738
Muribaculaceae	Country	NO	0.147464739247043	0.290064439092188	143	26	0.611982729119076	0.716555886438534
DTU089	Country	NO	0.0989725259156473	0.19543446248351	143	24	0.613356261489506	0.716555886438534
Howardella	Group	pre_ltx	0.101807828963609	0.205759310244221	143	21	0.62152334606262	0.723799339718495
Candidatus_Soleaferrea	Country	NO	0.129651628640966	0.264219262395842	143	35	0.624408930794258	0.724865888114469
X.Ruminococcus._torques_group	Country	NO	0.236175286862088	0.494479353353014	143	132	0.633662583517758	0.73329506520294
Butyricicoccus	Country	NO	-0.202925435930569	0.431864415983081	143	128	0.639170210524859	0.737349960730871
Eisenbergiella	Country	NO	0.17240947221891	0.369944866164828	143	52	0.641910435540494	0.738197000871568
Actinobacillus	Country	NO	0.119297121445978	0.26220094446182	143	14	0.649825821844673	0.744971658687974
f__Ruminococcaceae.g__unassigned	Country	NO	0.146061756062996	0.324734296872643	143	44	0.653558580183705	0.74692409163852
DTU089	Group	pre_ltx	0.0844945826985415	0.193358176756151	143	24	0.662795649197865	0.755135600324503
Anaerostipes	Country	NO	-0.196572600597446	0.453240584104185	143	129	0.665170417141391	0.755502202185284
f__Coriobacteriales_Incertae_Sedis.g__uncultured	Country	NO	0.142781791125501	0.334944954356703	143	34	0.670555376588405	0.759275011029332
Anaerotruncus	Group	pre_ltx	-0.128607858951212	0.30723017892536	143	49	0.676146852268958	0.763257796426308
NK4A214_group	Group	pre_ltx	0.163459525521386	0.426444565164692	143	61	0.702072981337032	0.790014109324582
Family_XIII_AD3011_group	Country	NO	0.180280257200659	0.473784879564859	143	82	0.704143010484953	0.790014109324582
Lachnospira	Group	pre_ltx	0.184786466685542	0.49208469614472	143	97	0.707843904055494	0.79175245195265
Holdemania	Country	NO	-0.113545118046883	0.312512629248069	143	46	0.71690664219084	0.792376924614333
Monoglobus	Group	pre_ltx	-0.173886242442944	0.476958815315263	143	71	0.715980365851686	0.792376924614333
UCG.002	Country	NO	0.207277652231534	0.570723025180051	143	111	0.717014988849383	0.792376924614333
Mogibacterium	Group	pre_ltx	-0.0990618811204727	0.26803860235816	143	20	0.712253400328967	0.792376924614333
Barnesiella	Country	NO	0.179733099751109	0.511836197137842	143	91	0.726001039551166	0.796079296499906
UCG.005	Country	NO	0.190973814897285	0.545723899537705	143	91	0.726905233152088	0.796079296499906
Peptostreptococcus	Group	pre_ltx	0.104097942108062	0.299187841054777	143	33	0.728411537221657	0.796079296499906
Veillonella	Country	NO	-0.17787105456195	0.512411321151997	143	110	0.729018268805621	0.796079296499906
Blautia	Country	NO	0.113668332967984	0.353847202275386	143	139	0.7485108904016	0.805415227098798
Frisingicoccus	Country	NO	0.0649471212550879	0.201443354486653	143	13	0.747623939688361	0.805415227098798
X.Eubacterium._hallii_group	Country	NO	-0.136101887365553	0.41255907948167	143	129	0.741971104315334	0.805415227098798
Romboutsia	Country	NO	0.160588619093928	0.498232114802625	143	64	0.747693463185734	0.805415227098798
Megasphaera	Group	pre_ltx	-0.10857001177646	0.33686043635639	143	21	0.74770645973423	0.805415227098798
Prevotella_9	Country	NO	0.164689971342836	0.532187552196648	143	23	0.757432865819804	0.80687793336165
Prevotellaceae_NK3B31_group	Country	NO	0.0812297469728277	0.266343302358079	143	12	0.760833268686121	0.80687793336165
Dielma	Country	NO	0.0990317514728874	0.319338312061512	143	23	0.756934304382348	0.80687793336165
Holdemanella	Country	NO	-0.128970358325601	0.408673778104361	143	37	0.752789246594967	0.80687793336165
Tuzzerella	Group	pre_ltx	0.105199227181618	0.344569699410242	143	25	0.760586490810629	0.80687793336165
Parvimonas	Group	pre_ltx	0.0906940316756742	0.304796745084928	143	31	0.76648331550166	0.808211633537567
Haemophilus	Country	NO	0.130410125314456	0.435787437195044	143	83	0.765191799418976	0.808211633537567
Lachnoclostridium	Country	NO	-0.0891524329767616	0.345597893816333	143	138	0.796812130747978	0.837791040329303
Lactococcus	Group	pre_ltx	0.0544243272615003	0.2377825879966	143	18	0.819294075023467	0.858974984639988
Lachnospiraceae_UCG.001	Group	pre_ltx	0.0316253961896873	0.155611517217917	143	15	0.839248005270441	0.877395641873643
Abiotrophia	Country	NO	-0.0288699350063169	0.152277466547083	143	12	0.849906819027315	0.886021839665869
Faecalitalea	Country	NO	-0.0359937215929513	0.193472234093642	143	18	0.852682087127077	0.886403977578431
f__Christensenellaceae.g__unassigned	Country	NO	-0.0565798683609194	0.333520488440578	143	29	0.865534723936451	0.897230361714405
o__Lactobacillales.f__unassigned.g__unassigned	Group	pre_ltx	0.0512249460760577	0.343363450750735	143	60	0.881621724691256	0.911339310916804
Clostridium_sensu_stricto_1	Country	NO	0.0638318885827826	0.561136115037287	143	72	0.909595191253436	0.935525433077622
Defluviitaleaceae_UCG.011	Country	NO	0.0182649653137977	0.164514021187712	143	16	0.911756512281538	0.935525433077622
Parasutterella	Country	NO	-0.0610510085731808	0.555512097419745	143	77	0.912645734986049	0.935525433077622
Merdibacter	Country	NO	0.0175499088598464	0.267476526083715	143	29	0.947779624381296	0.96753935699451
Lachnospiraceae_UCG.001	Country	NO	0.0100515225717834	0.157282478216995	143	15	0.949135075747332	0.96753935699451
Angelakisella	Country	NO	-0.00326885333331045	0.0751299528177661	143	8	0.965357527868791	0.981357928883191
Actinobacillus	Group	pre_ltx	0.00854340917493789	0.259415335046939	143	14	0.973774665115568	0.987187539290714
X.Eubacterium._ventriosum_group	Country	NO	-0.00968102517363219	0.412369580524066	143	65	0.981303552527681	0.992087108049963
Butyricimonas	Country	NO	-0.00325180690302892	0.396069110447955	143	71	0.993460968883795	0.995938654163255
X.Eubacterium._xylanophilum_group	Group	pre_ltx	-0.00159397050595706	0.262518428707489	143	25	0.995164044012575	0.995938654163255
f__Oscillospiraceae.g__unassigned	Country	NO	0.00263410734577692	0.422155772582712	143	59	0.995030388474643	0.995938654163255
Ruminococcus	Country	NO	-0.00271468206496038	0.532367638430945	143	97	0.995938654163255	0.995938654163255
