2025-02-15 17:23:35.519198 INFO::Writing function arguments to log file
2025-02-15 17:23:35.524285 DEBUG::Function arguments
2025-02-15 17:23:35.526745 DEBUG::Output folder: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx
2025-02-15 17:23:35.52932 DEBUG::Min Abundance: 0.000000
2025-02-15 17:23:35.532351 DEBUG::Min Prevalence: 0.000000
2025-02-15 17:23:35.534894 DEBUG::Normalization: TSS
2025-02-15 17:23:35.537604 DEBUG::Transform: LOG
2025-02-15 17:23:35.539651 DEBUG::Analysis method: LM
2025-02-15 17:23:35.541439 DEBUG::Max significance: 0.050000
2025-02-15 17:23:35.543186 DEBUG::Random effects: Patient
2025-02-15 17:23:35.544915 DEBUG::Fixed effects: Group,Country
2025-02-15 17:23:35.546573 DEBUG::Correction method: BH
2025-02-15 17:23:35.549389 DEBUG::Standardize: TRUE
2025-02-15 17:23:35.551112 DEBUG::Cores: 1
2025-02-15 17:23:35.5527 INFO::Verifying options selected are valid
2025-02-15 17:23:35.557504 INFO::Determining format of input files
2025-02-15 17:23:35.563833 INFO::Input format is data samples as columns and metadata samples as rows
2025-02-15 17:23:35.582991 DEBUG::Transformed data so samples are rows
2025-02-15 17:23:35.587146 DEBUG::A total of 511 samples were found in both the data and metadata
2025-02-15 17:23:35.589175 DEBUG::Reordering data/metadata to use same sample ordering
2025-02-15 17:24:38.723368 INFO::Creating boxplot for categorical data, Group vs Alloprevotella
2025-02-15 17:24:39.07519 INFO::Creating boxplot for categorical data, Group vs Staphylococcus
2025-02-15 17:24:39.591453 INFO::Creating boxplot for categorical data, Group vs RF39
2025-02-15 17:24:39.950002 INFO::Creating boxplot for categorical data, Group vs UCG.010
2025-02-15 17:24:40.297282 INFO::Creating boxplot for categorical data, Group vs Roseburia
2025-02-15 17:24:40.629829 INFO::Creating boxplot for categorical data, Group vs Flavonifractor
2025-02-15 17:24:40.981929 INFO::Creating boxplot for categorical data, Group vs Faecalitalea
2025-02-15 17:24:41.330154 INFO::Creating boxplot for categorical data, Group vs Akkermansia
2025-02-15 17:24:41.665008 INFO::Creating boxplot for categorical data, Group vs Sellimonas
2025-02-15 17:24:42.031306 INFO::Creating boxplot for categorical data, Group vs Tuzzerella
2025-02-15 17:24:47.026123 INFO::Plotting data for metadata number 2, Country
2025-02-15 17:24:47.033947 INFO::Creating boxplot for categorical data, Country vs Actinomyces
2025-02-15 17:24:47.376917 INFO::Creating boxplot for categorical data, Country vs Collinsella
2025-02-15 17:24:47.74538 INFO::Creating boxplot for categorical data, Country vs Sphingobium
2025-02-15 17:24:48.111778 INFO::Creating boxplot for categorical data, Country vs Bifidobacterium
2025-02-15 17:24:48.526617 INFO::Creating boxplot for categorical data, Country vs X.Clostridium._innocuum_group
2025-02-15 17:24:48.867883 INFO::Creating boxplot for categorical data, Country vs f__Peptococcaceae.g__uncultured
2025-02-15 17:24:49.366072 INFO::Creating boxplot for categorical data, Country vs Rothia
2025-02-15 17:24:49.737347 INFO::Creating boxplot for categorical data, Country vs Gemella
2025-02-15 17:24:50.143905 INFO::Creating boxplot for categorical data, Country vs Corynebacterium
2025-02-15 17:24:50.497719 INFO::Creating boxplot for categorical data, Country vs Streptococcus
2025-02-15 17:24:50.832222 INFO::Creating boxplot for categorical data, Country vs Gordonibacter
2025-02-15 17:24:51.213974 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._brachy_group
2025-02-15 17:24:51.550011 INFO::Creating boxplot for categorical data, Country vs Senegalimassilia
2025-02-15 17:24:51.914645 INFO::Creating boxplot for categorical data, Country vs Atopobium
2025-02-15 17:24:52.314948 INFO::Creating boxplot for categorical data, Country vs Eisenbergiella
2025-02-15 17:24:52.758163 INFO::Creating boxplot for categorical data, Country vs Mogibacterium
2025-02-15 17:24:53.198598 INFO::Creating boxplot for categorical data, Country vs o__Lactobacillales.f__unassigned.g__unassigned
2025-02-15 17:24:53.766062 INFO::Creating boxplot for categorical data, Country vs Family_XIII_UCG.001
2025-02-15 17:24:54.22097 INFO::Creating boxplot for categorical data, Country vs Erysipelatoclostridium
2025-02-15 17:24:54.707468 INFO::Creating boxplot for categorical data, Country vs Marvinbryantia
2025-02-15 17:24:55.254745 INFO::Creating boxplot for categorical data, Country vs f__Desulfovibrionaceae.g__uncultured
2025-02-15 17:24:55.786923 INFO::Creating boxplot for categorical data, Country vs Coprobacter
2025-02-15 17:24:56.321768 INFO::Creating boxplot for categorical data, Country vs Megasphaera
2025-02-15 17:24:56.849576 INFO::Creating boxplot for categorical data, Country vs Acidaminococcus
2025-02-15 17:24:57.384372 INFO::Creating boxplot for categorical data, Country vs Holdemanella
2025-02-15 17:24:57.915829 INFO::Creating boxplot for categorical data, Country vs Peptostreptococcus
2025-02-15 17:24:58.43793 INFO::Creating boxplot for categorical data, Country vs Staphylococcus
2025-02-15 17:24:58.95719 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._siraeum_group
2025-02-15 17:24:59.437096 INFO::Creating boxplot for categorical data, Country vs CAG.56
2025-02-15 17:25:00.143992 INFO::Creating boxplot for categorical data, Country vs Christensenellaceae_R.7_group
2025-02-15 17:25:00.658311 INFO::Creating boxplot for categorical data, Country vs Faecalitalea
2025-02-15 17:25:01.199711 INFO::Creating boxplot for categorical data, Country vs Slackia
2025-02-15 17:25:01.72251 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._hallii_group
2025-02-15 17:25:02.246098 INFO::Creating boxplot for categorical data, Country vs Hungatella
2025-02-15 17:25:02.783257 INFO::Creating boxplot for categorical data, Country vs Lactococcus
2025-02-15 17:25:03.311665 INFO::Creating boxplot for categorical data, Country vs X.Ruminococcus._torques_group
2025-02-15 17:25:03.839588 INFO::Creating boxplot for categorical data, Country vs Flavonifractor
2025-02-15 17:25:04.341682 INFO::Creating boxplot for categorical data, Country vs Lactobacillus
2025-02-15 17:25:04.911792 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._xylanophilum_group
2025-02-15 17:25:05.485051 INFO::Creating boxplot for categorical data, Country vs Lachnospiraceae_UCG.004
2025-02-15 17:25:06.142159 INFO::Creating boxplot for categorical data, Country vs Romboutsia
2025-02-15 17:25:06.57664 INFO::Creating boxplot for categorical data, Country vs Eggerthella
2025-02-15 17:25:07.00625 INFO::Creating boxplot for categorical data, Country vs f__Ruminococcaceae.g__uncultured
2025-02-15 17:25:07.405533 INFO::Creating boxplot for categorical data, Country vs Enterorhabdus
2025-02-15 17:25:07.805147 INFO::Creating boxplot for categorical data, Country vs Escherichia.Shigella
2025-02-15 17:25:08.231328 INFO::Creating boxplot for categorical data, Country vs Lachnospira
2025-02-15 17:25:08.614625 INFO::Creating boxplot for categorical data, Country vs Catenibacterium
2025-02-15 17:25:09.048175 INFO::Creating boxplot for categorical data, Country vs Clostridia_vadinBB60_group
2025-02-15 17:25:09.544538 INFO::Creating boxplot for categorical data, Country vs Butyricimonas
2025-02-15 17:25:10.001449 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._eligens_group
2025-02-15 17:25:10.40916 INFO::Creating boxplot for categorical data, Country vs UCG.010
2025-02-15 17:25:10.767226 INFO::Creating boxplot for categorical data, Country vs f__Enterobacteriaceae.g__unassigned
2025-02-15 17:25:11.313111 INFO::Creating boxplot for categorical data, Country vs Ligilactobacillus
2025-02-15 17:25:11.646101 INFO::Creating boxplot for categorical data, Country vs Lachnospiraceae_NK4A136_group
2025-02-15 17:25:11.999221 INFO::Creating boxplot for categorical data, Country vs Haemophilus
2025-02-15 17:25:12.338582 INFO::Creating boxplot for categorical data, Country vs Faecalibacterium
