feature	Actinomyces	Bifidobacterium	Rothia	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Tannerellaceae	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Holdemanella	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Limosilactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	CAG.352	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Parvimonas	Intestinibacter	Romboutsia	Phascolarctobacterium	Allisonella	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Enterorhabdus	f__Barnesiellaceae.g__uncultured	Alloprevotella	Prevotellaceae_NK3B31_group	Rikenellaceae_RC9_gut_group	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Dielma	Holdemania	Merdibacter	f__Erysipelotrichaceae.g__unassigned	Izemoplasmatales	Lactococcus	RF39	f__Christensenellaceae.g__uncultured	Anaerofustis	Defluviitaleaceae_UCG.011	Frisingicoccus	Lachnospiraceae_UCG.001	Shuttleworthia	UC5.1.2E3	X.Eubacterium._fissicatena_group	X.Eubacterium._ruminantium_group	UCG.008	UCG.009	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerofilum	Angelakisella	Candidatus_Soleaferrea	Caproiciproducens	Paludicola	Phocea	f__Ruminococcaceae.g__unassigned	X.Clostridium._methylpentosum_group	o__Oscillospirales.f__uncultured.g__uncultured	f__Peptococcaceae.g__uncultured	X.Eubacterium._brachy_group	Peptostreptococcus	Terrisporobacter	Acidaminococcus
4037.3.lib30	5	5	0	36	0	0	0	0	3	2895	91	0	0	16	52	0	0	0	0	155	50	19	3	5	51	0	2	52	182	12	0	0	0	80	0	2	8	0	0	0	8	80	26	1411	0	274	262	0	43	77	0	0	21	13	2	82	15	0	114	14	17	8	0	0	0	24	34	5	5	44	5	142	670	0	65	75	2	0	0	0	4	56	33	4	0	0	0	0	0	1911	0	14	0	63	398	0	0	0	0	0	0	0	8	0	26	0	218	3	0	0	76	0	5	0	0	0	28	106	236	0	0	0	53	0	36	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
4042.2.lib27	0	991	0	353	34	35	0	0	0	26072	0	1315	67	305	0	0	0	0	0	4087	1338	0	0	0	280	0	28	36	566	0	0	0	0	247	0	0	9	11	0	0	21	1909	459	5220	0	1438	3395	32	776	95	0	4	764	288	75	43	94	0	216	811	57	1206	0	0	45	0	34	0	0	6167	0	2633	9099	50	192	103	233	20	0	110	251	655	29	0	0	162	7	0	0	19627	0	141	108	412	1788	16	0	65	0	301	0	34	21	0	38	27	429	0	1007	0	62	0	0	1294	0	0	56	1729	0	0	0	0	0	20	205	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	4	0	0	0	11	0	0	0	9	0	0	0	14	0	0	0	0	0	0	1927
4042.3.lib30	0	581	0	352	27	25	0	0	0	9506	0	390	46	162	0	0	0	0	0	1669	579	0	0	0	79	0	0	40	299	0	0	0	0	174	0	2	0	8	0	0	17	612	281	4014	0	959	1289	10	359	53	0	3	226	167	47	45	42	0	37	237	23	449	9	0	59	0	29	0	0	2566	0	942	3091	15	109	79	81	2	0	56	107	400	21	0	0	133	0	0	7	6901	0	86	16	272	1101	3	0	30	0	110	0	16	15	0	41	0	207	0	374	0	21	0	0	700	0	0	21	467	26	0	0	0	6	0	61	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	877
4042.4.lib30	0	725	8	313	46	41	0	0	0	12368	0	613	26	163	0	0	0	0	0	2226	669	0	0	0	148	0	9	25	547	0	0	0	0	152	0	0	4	0	0	0	0	854	393	3826	0	1069	1539	14	413	47	0	0	390	155	77	31	15	0	84	380	53	587	0	0	47	0	51	0	0	3587	0	1689	4896	36	142	105	81	25	0	63	182	454	25	0	0	119	0	0	15	9177	10	124	55	177	1320	16	0	59	0	198	0	45	0	0	50	15	368	0	558	0	99	0	0	727	0	0	29	673	136	0	0	0	0	10	135	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	6	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1691
4051.2.lib27	3	591	2	813	0	0	79	0	16	11124	103	93	0	0	0	157	0	1971	2717	245	192	0	0	0	138	36	0	28	377	8	0	0	22	90	0	0	274	0	0	0	3	671	137	3311	316	658	1723	0	216	97	0	0	183	47	114	6	35	0	278	203	63	1797	0	0	0	104	52	6	0	28	0	234	817	3	69	115	9	105	81	0	16	676	47	51	6	0	0	0	0	18627	0	83	5	198	2583	8	3	0	0	391	0	14	51	0	59	21	0	32	968	0	67	0	4	0	0	0	8	862	0	0	0	0	3	7	0	0	0	0	0	366	0	0	0	0	4	0	0	0	0	0	0	0	0	0	12	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
4051.3.lib30	2	596	0	896	4	0	99	18	6	5779	131	101	0	0	0	61	0	1553	1012	328	192	0	0	0	190	49	0	35	273	8	0	0	24	66	0	0	258	0	0	0	0	373	130	2868	187	479	1276	0	174	66	0	0	148	29	153	11	33	0	152	97	22	1066	0	0	0	74	47	3	0	31	0	209	463	0	80	143	5	170	66	0	34	479	89	57	7	4	0	0	0	7094	0	56	5	193	1545	3	0	0	0	155	0	16	24	0	51	27	0	19	743	0	38	0	0	0	0	0	3	511	0	0	0	0	8	4	0	0	5	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4051.4.lib30	0	248	0	186	2	0	20	6	9	4101	79	65	0	0	0	68	0	951	1559	156	106	0	0	0	69	32	0	9	82	4	0	0	13	20	0	0	90	0	0	0	0	149	40	875	61	194	684	0	63	35	0	0	50	12	45	7	15	0	75	55	15	498	0	0	0	56	28	0	0	13	0	89	303	2	26	58	2	69	19	0	7	363	56	39	5	6	0	0	0	3389	0	56	2	108	813	2	0	0	0	163	0	5	12	0	29	5	0	23	350	0	12	0	0	0	0	0	0	183	0	0	0	0	7	11	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
4054.2.lib27	0	667	0	246	12	3	0	37	0	8306	767	121	121	102	15	0	0	0	0	1053	94	0	0	0	0	0	0	37	0	0	0	0	0	3	0	0	1070	0	143	0	0	1202	42	2658	1411	409	1010	4	918	78	0	0	301	49	177	171	277	0	119	23	125	1132	0	0	17	79	320	45	6	71	0	2309	1193	32	116	130	27	195	152	4	17	1208	227	70	90	0	9	0	0	13966	225	84	81	231	3771	0	46	13	0	591	48	75	38	0	52	0	0	0	251	0	0	0	0	0	0	0	19	650	138	601	104	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	4	3	0	0	0	0	0	0	0	0	0	3	5	0	0	0	3	0	0	0
4054.3.lib30	0	1684	0	307	31	0	0	63	0	5850	757	123	161	198	40	0	0	0	0	1449	116	0	0	0	0	0	0	78	0	12	0	0	20	44	0	0	1071	0	169	0	0	1457	166	2770	1000	953	956	2	1272	93	0	3	243	191	185	303	127	0	169	18	115	1117	0	0	42	159	638	137	28	98	0	1498	1386	79	383	154	49	270	290	16	18	1874	286	203	193	0	5	0	0	8249	192	121	63	1044	2801	0	61	19	0	692	93	147	50	0	157	0	0	0	391	0	7	0	0	0	0	0	59	1041	153	1038	180	5	33	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	65	0	0	0	0	0	0	0	0	0	0	3	0	10	0	2	0	0	0	9	0	5	0
4054.4.lib30	0	376	0	34	4	0	0	13	0	1931	357	47	105	60	16	0	0	0	0	575	59	0	0	0	0	0	0	5	0	2	0	0	15	7	0	0	437	0	55	0	0	541	35	656	272	229	259	0	425	15	0	0	82	64	51	64	78	0	72	12	42	337	0	0	18	61	147	30	9	19	0	311	527	17	85	65	13	75	65	10	5	739	142	47	66	2	0	0	0	3256	66	39	36	266	1144	2	13	2	0	217	27	52	10	0	25	0	0	0	92	0	37	0	0	0	0	0	17	268	51	346	43	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	18	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	2	0
4056.2.lib27	0	41	0	188	0	7	20	0	0	10409	0	211	0	0	0	0	0	0	0	185	0	0	0	0	243	0	63	0	0	0	0	0	0	47	0	0	2	0	0	0	0	12	341	8073	0	51	0	190	910	0	0	423	3975	0	0	0	127	0	172	0	0	56	0	119	0	0	299	0	0	56	766	2043	582	0	45	0	50	8	0	24	2	0	143	0	0	10	4	0	0	6800	0	42	8	0	1259	19	0	0	0	0	0	0	0	0	209	0	0	0	15	0	86	0	0	0	0	0	0	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
4056.3.lib30	0	72	0	520	4	4	26	0	0	17035	0	466	0	0	0	0	0	3	0	345	0	0	0	0	229	0	148	0	0	0	1	0	0	56	0	0	0	0	0	0	0	0	331	6552	0	56	0	197	714	0	0	755	4444	0	0	0	90	0	166	9	0	27	0	143	0	0	331	0	0	41	938	2474	638	10	96	0	77	12	0	28	0	0	124	0	0	12	3	0	0	12134	0	35	4	0	887	14	0	0	0	0	0	9	0	0	212	0	0	0	24	0	152	0	0	0	0	0	0	1582	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
4056.4.lib30	0	25	0	137	0	0	18	0	0	12722	0	277	0	0	0	0	0	4	0	295	0	0	0	0	243	0	41	0	0	0	5	0	0	56	0	0	0	0	0	0	0	7	168	2597	0	16	0	129	386	0	0	441	2578	0	0	0	39	0	83	0	0	29	0	134	0	7	116	0	0	29	565	1300	410	0	40	0	50	14	0	19	0	0	96	0	0	0	7	0	5	4356	0	45	0	0	654	3	0	0	0	0	0	7	0	0	95	0	0	0	10	0	138	0	0	0	0	0	0	580	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
4058.3.lib30	0	475	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	659	0	0	0	0	0	0	59	20	0	17	19	539	0	177	5	3	0	0	0	0	58	1877	366	3196	452	0	1727	0	2118	0	0	0	1680	446	833	590	19	0	44	29	56	3433	56	12	0	658	525	263	0	249	17	4726	1027	598	405	0	334	0	0	0	29	1149	0	0	0	0	0	0	0	10090	0	0	513	649	11674	0	0	0	0	185	0	0	0	0	734	9	0	0	367	0	482	0	0	0	0	0	0	0	2500	0	6	0	24	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0
4058.4.lib30	0	422	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	0	0	0	0	0	0	133	22	0	21	19	646	0	136	0	4	0	0	0	0	73	1534	417	3494	430	0	1558	0	2192	0	0	0	2214	516	919	308	20	0	60	23	70	4697	50	48	0	846	543	275	0	251	22	5353	1271	566	577	0	392	0	0	0	41	851	0	0	0	0	0	0	0	11227	0	0	745	786	13672	10	0	0	0	206	0	0	0	0	657	4	0	0	547	0	563	0	0	0	0	0	0	0	3033	8	0	0	77	26	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0
4060.2.lib27	0	577	0	38	5	0	0	0	0	9294	430	314	104	351	0	1835	0	0	0	824	353	4	0	0	0	0	8	5	8	0	0	0	0	103	0	0	889	0	60	0	65	777	170	3592	51	316	413	0	304	97	0	0	147	42	99	56	139	27	40	18	48	2127	0	0	0	0	237	0	0	171	0	354	1296	16	22	49	16	6	8	0	5	802	237	543	37	68	0	0	3	7040	28	28	12	447	1472	0	83	34	0	3	0	29	20	0	0	12	1546	0	0	0	3	0	0	759	0	0	7	232	0	0	0	3	17	10	0	0	0	11	0	0	52	14	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	35	0	0	0	0
4060.3.lib30	0	1326	0	63	43	5	0	0	0	9222	811	572	170	549	0	2290	0	0	0	1557	567	0	0	0	0	0	22	18	20	11	0	0	0	285	0	0	1056	0	84	16	116	1501	387	4462	120	616	859	0	500	104	0	0	132	55	133	50	157	27	48	44	59	2838	0	0	0	0	636	5	3	190	0	638	1720	26	62	38	22	0	22	2	19	1283	337	979	37	138	0	0	4	6888	69	88	11	629	1842	6	93	42	0	14	0	57	21	0	0	18	1513	0	0	0	11	0	0	374	0	0	25	464	0	0	0	0	78	3	0	5	0	29	0	0	109	4	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0
4060.4.lib30	0	296	0	10	5	2	0	0	0	4526	359	242	70	293	0	739	0	0	0	756	312	0	0	0	0	0	2	8	3	0	0	0	0	48	0	0	370	0	35	8	33	435	101	884	30	126	208	4	150	35	0	0	46	19	34	24	54	29	29	21	7	914	0	0	0	6	124	0	6	67	0	143	639	5	29	19	5	4	4	0	7	474	154	298	14	33	6	0	2	2476	16	33	18	298	550	0	53	14	0	0	0	15	6	0	0	6	1112	0	0	0	20	0	0	362	0	0	6	197	0	0	0	2	4	0	0	6	0	10	0	0	60	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0
4063.3.lib30	0	0	0	0	0	0	0	0	0	26914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17618	0	65	116	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	1190	87	6	0	1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	6806	35	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	3323	0	0	0	7	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4063.4.lib30	0	0	0	0	0	0	0	0	0	8370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10904	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	374	32	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	3068	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718	0	0	0	4	0	0	99	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4064.2.lib27	0	0	0	15	3	0	0	0	7	1088	0	0	68	38	0	0	0	0	0	364	92	0	0	0	0	0	0	7	19	0	0	0	0	42	0	0	832	108	112	12	59	55	16	858	99	205	106	0	368	20	0	0	42	43	62	27	120	20	104	141	78	54	0	0	16	175	59	7	25	49	0	18	1833	14	30	31	0	0	56	16	0	880	118	278	51	44	0	87	3	1992	18	98	0	769	350	0	98	47	189	173	49	79	48	0	0	28	0	0	305	0	9	0	0	17	0	0	99	0	0	0	0	0	15	15	1307	0	0	0	0	0	97	9	0	0	0	5	0	0	0	0	0	0	0	0	27	0	0	0	83	0	0	0	0	8	0	0	0	25	0	6	0	0	0	0	0	0	0
4064.4.lib30	0	0	0	51	13	0	0	0	94	2575	0	0	145	146	0	0	0	0	0	1066	249	0	0	0	0	0	0	41	108	0	0	0	0	96	0	0	1291	211	306	12	71	132	21	1256	202	714	303	0	1004	39	0	0	77	125	67	40	196	55	153	242	126	136	0	0	30	445	185	67	111	62	0	44	3994	35	87	67	2	6	107	18	0	1641	167	484	120	85	0	192	6	2895	40	167	0	1296	633	8	158	91	320	400	75	107	59	0	0	68	0	0	677	0	33	0	0	106	0	0	328	0	0	0	0	6	34	0	2351	0	0	0	0	0	167	18	0	0	0	12	0	0	0	0	0	0	0	0	52	0	0	0	196	0	11	0	0	0	0	0	0	55	0	8	0	0	22	0	0	0	0
4065.2.lib27	0	96	0	159	0	0	0	4	3	1897	19	0	0	11	0	3	0	0	465	74	21	0	0	0	3	35	0	13	0	0	0	0	0	29	0	0	63	0	0	0	0	66	23	881	163	104	362	0	87	18	23	0	66	9	88	32	128	0	84	13	9	2157	0	0	0	6	42	0	0	32	60	712	414	2	14	96	18	0	19	0	0	309	56	15	0	7	0	0	0	3740	0	3	0	14	956	0	0	40	0	0	14	7	4	0	0	5	0	21	171	0	10	0	0	0	0	0	0	286	3	0	0	0	9	0	0	0	0	0	0	15	92	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4065.3.rerun.lib32	0	222	0	433	0	0	8	9	0	2590	31	10	0	75	0	27	0	0	1095	111	47	0	2	0	0	59	0	50	0	0	0	0	3	59	14	0	81	0	3	0	0	134	45	1286	209	360	578	0	158	15	63	0	116	30	94	74	53	0	100	28	21	782	0	0	0	6	92	0	0	28	99	997	471	19	6	56	6	0	34	0	0	313	85	34	0	11	0	0	0	3743	0	5	0	76	1061	0	0	16	0	3	28	2	14	0	0	23	0	23	175	0	3	0	0	0	6	0	0	493	8	0	0	2	7	0	0	0	0	0	0	40	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4065.4.lib30	0	103	0	171	0	0	9	5	12	6357	48	0	0	94	0	23	0	0	1668	204	130	0	0	0	0	76	0	35	0	0	0	0	0	84	5	9	81	0	0	0	0	142	66	831	251	252	558	0	127	32	56	0	160	41	77	57	72	0	99	53	8	1498	0	0	0	11	76	2	0	25	88	1310	734	4	32	128	16	0	42	0	0	542	138	39	12	5	0	0	0	4656	0	0	0	22	927	0	0	33	0	2	24	12	12	0	0	6	0	14	212	0	11	0	0	0	0	0	0	556	9	0	0	5	6	0	0	0	0	0	0	55	256	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4068.2.lib27	0	40	0	31	0	0	8	0	2	1841	52	5	2	0	0	0	0	0	0	16	140	0	0	0	11	0	0	58	0	0	0	0	0	2397	10	4	6	0	0	0	0	85	24	1074	22	93	184	3	163	10	0	0	155	29	6	30	24	201	293	144	0	2980	4	0	0	0	3	7	0	42	0	651	753	5	0	0	0	0	0	0	0	15	32	0	0	0	0	0	0	2190	7	11	0	27	122	0	67	9	0	0	4	0	0	0	307	14	0	0	0	0	879	0	11	0	0	0	0	312	0	10	14	0	588	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4068.4.lib30	10	26	4	20	0	0	3	0	0	3262	25	14	0	0	0	0	0	0	0	26	289	0	0	0	6	0	0	125	0	0	6	0	0	3904	17	7	6	0	0	0	0	46	16	637	15	94	105	4	72	16	0	0	141	39	0	28	16	196	162	84	0	1868	6	0	0	0	4	13	0	23	0	572	593	6	0	2	0	8	0	0	0	6	11	0	0	0	0	0	0	995	3	10	3	20	78	2	18	5	0	0	0	0	0	0	261	12	0	0	0	0	538	9	11	0	2	0	0	368	0	11	7	0	445	1	0	0	0	0	0	0	0	0	41	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4070.2.lib29	0	75	0	2	0	0	0	0	0	4835	0	0	0	0	0	0	0	0	0	0	36	0	4	0	0	0	0	43	0	12	0	0	0	6	0	0	0	0	0	0	625	0	57	410	0	0	0	0	82	0	0	0	3	117	0	22	0	0	240	0	0	24	0	0	62	0	19	0	0	0	1435	1858	205	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2297	0	25	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	29	0	0	0	6	0	0	217	2171	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4070.3.lib30	0	120	0	0	0	0	0	0	0	9667	0	0	0	0	0	0	0	0	0	0	50	0	31	0	0	0	0	60	0	26	0	0	0	14	0	0	0	0	0	0	700	0	103	908	0	0	0	0	131	0	0	0	23	295	0	57	0	0	190	0	0	18	0	0	38	0	16	0	0	0	3174	3157	409	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3322	0	56	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	12	0	0	0	0	2	0	218	2283	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4070.4.rerun.lib32	0	1495	0	0	0	0	0	0	0	810	0	0	0	0	0	0	11	0	0	0	18	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	4782	0	284	3933	0	0	0	0	737	0	0	0	69	480	0	57	0	32	1198	0	0	23	0	0	269	0	121	0	0	0	3933	5853	434	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22891	0	80	0	0	0	0	0	0	0	0	0	0	0	0	814	9	0	0	0	0	579	0	0	0	0	0	0	338	3706	0	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4072.2.lib27	3	102	5	518	9	15	0	0	12	5744	21	0	0	18	0	8	0	0	0	42	100	0	0	0	144	0	9	28	0	0	0	0	0	157	11	18	7	0	9	0	0	63	15	754	0	312	484	10	42	105	0	7	190	64	6	7	114	6	258	79	0	1830	0	0	0	18	55	3	3	3	1246	880	824	9	32	42	11	7	0	3	0	119	46	10	0	8	0	5	0	3499	0	58	0	26	1068	0	0	11	0	0	0	42	5	48	8	0	0	0	75	0	63	0	11	23	0	0	0	549	6135	0	0	131	52	7	25	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0
4072.3.lib30	0	408	7	1932	8	69	0	0	24	17332	78	0	0	69	0	37	0	0	0	95	507	0	0	0	378	0	14	74	0	0	0	0	0	28	0	35	30	0	5	0	0	324	75	2464	0	1284	2464	18	246	159	0	18	382	235	33	38	146	0	538	137	0	3104	0	0	0	56	316	12	0	11	5229	2867	2740	0	58	87	7	5	26	0	0	340	97	0	0	9	0	16	0	5689	0	62	0	31	1873	20	0	13	0	0	0	128	41	98	27	0	0	0	135	0	160	0	50	101	0	0	5	1526	3086	0	0	165	67	25	46	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0
4072.4.lib30	6	76	0	299	2	3	0	0	0	3007	24	0	0	36	0	0	0	0	0	19	93	0	0	0	44	0	0	36	0	0	0	0	0	13	0	2	2	0	19	0	0	25	16	440	0	250	381	5	28	52	0	2	64	36	5	0	27	0	108	30	0	1058	0	0	0	3	49	7	0	5	1051	643	481	0	13	8	11	0	0	0	0	56	20	0	0	3	0	4	0	1300	0	18	0	12	474	6	0	2	0	0	0	19	2	28	2	0	0	0	28	0	44	0	9	30	0	1	2	285	1027	0	0	17	2	0	9	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
4075.2.lib27	25	35	3	0	21	11	0	0	0	5255	295	39	65	96	0	0	0	8	0	652	1043	0	0	180	166	0	27	216	0	0	0	0	0	650	0	0	278	3	88	0	0	0	548	7506	0	1283	675	70	838	150	0	0	144	0	141	228	639	0	384	11	102	568	0	0	0	11	492	0	0	112	0	2137	5170	2	96	72	5	81	29	31	107	168	60	57	47	0	2	0	0	8820	31	243	7	6	3351	0	20	43	0	0	0	15	11	0	0	0	0	0	121	11	371	0	0	146	0	0	0	316	0	0	0	0	16	7	705	29	0	0	0	2368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	0	4	0	0	0	0
