2025-01-28 19:05:47.631254 INFO::Writing function arguments to log file
2025-01-28 19:05:47.637 DEBUG::Function arguments
2025-01-28 19:05:47.639518 DEBUG::Output folder: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx
2025-01-28 19:05:47.641875 DEBUG::Min Abundance: 0.000000
2025-01-28 19:05:47.644129 DEBUG::Min Prevalence: 0.000000
2025-01-28 19:05:47.647322 DEBUG::Normalization: TSS
2025-01-28 19:05:47.650975 DEBUG::Transform: LOG
2025-01-28 19:05:47.653954 DEBUG::Analysis method: LM
2025-01-28 19:05:47.656786 DEBUG::Max significance: 0.050000
2025-01-28 19:05:47.659535 DEBUG::Random effects:
2025-01-28 19:05:47.66186 DEBUG::Fixed effects: Group,Country
2025-01-28 19:05:47.66389 DEBUG::Correction method: BH
2025-01-28 19:05:47.667305 DEBUG::Standardize: TRUE
2025-01-28 19:05:47.669504 DEBUG::Cores: 1
2025-01-28 19:05:47.671871 INFO::Verifying options selected are valid
2025-01-28 19:05:47.677537 INFO::Determining format of input files
2025-01-28 19:05:47.684522 INFO::Input format is data samples as columns and metadata samples as rows
2025-01-28 19:05:47.697238 DEBUG::Transformed data so samples are rows
2025-01-28 19:05:47.70152 DEBUG::A total of 211 samples were found in both the data and metadata
2025-01-28 19:05:47.703556 DEBUG::Reordering data/metadata to use same sample ordering
2025-01-28 19:06:25.65181 INFO::Creating boxplot for categorical data, Group vs Sutterella
2025-01-28 19:06:25.877256 INFO::Creating boxplot for categorical data, Group vs Pseudoflavonifractor
2025-01-28 19:06:26.108997 INFO::Creating boxplot for categorical data, Group vs Senegalimassilia
2025-01-28 19:06:26.449216 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_FCS020_group
2025-01-28 19:06:26.682547 INFO::Creating boxplot for categorical data, Group vs Klebsiella
2025-01-28 19:06:26.918463 INFO::Creating boxplot for categorical data, Group vs Fusobacterium
2025-01-28 19:06:27.165615 INFO::Creating boxplot for categorical data, Group vs Lactobacillus
2025-01-28 19:06:27.39938 INFO::Creating boxplot for categorical data, Group vs X.Eubacterium._hallii_group
2025-01-28 19:06:27.614817 INFO::Creating boxplot for categorical data, Group vs Collinsella
2025-01-28 19:06:27.843336 INFO::Creating boxplot for categorical data, Group vs Parasutterella
2025-01-28 19:06:28.083262 INFO::Creating boxplot for categorical data, Group vs Lacticaseibacillus
2025-01-28 19:06:28.314387 INFO::Creating boxplot for categorical data, Group vs Pseudomonas
2025-01-28 19:06:28.63009 INFO::Creating boxplot for categorical data, Group vs X.Ruminococcus._torques_group
2025-01-28 19:06:28.890388 INFO::Creating boxplot for categorical data, Group vs UCG.009
2025-01-28 19:06:29.130139 INFO::Creating boxplot for categorical data, Group vs f__Lactobacillaceae.g__unassigned
2025-01-28 19:06:29.367667 INFO::Creating boxplot for categorical data, Group vs Neisseria
2025-01-28 19:06:29.587305 INFO::Creating boxplot for categorical data, Group vs Negativibacillus
2025-01-28 19:06:29.803208 INFO::Creating boxplot for categorical data, Group vs Anaeroplasma
2025-01-28 19:06:30.041476 INFO::Creating boxplot for categorical data, Group vs Flavonifractor
2025-01-28 19:06:30.283296 INFO::Creating boxplot for categorical data, Group vs Anaerotruncus
2025-01-28 19:06:30.512892 INFO::Creating boxplot for categorical data, Group vs Agathobacter
2025-01-28 19:06:30.851188 INFO::Creating boxplot for categorical data, Group vs Rikenellaceae_RC9_gut_group
2025-01-28 19:06:31.164677 INFO::Creating boxplot for categorical data, Group vs Veillonellaceae
2025-01-28 19:06:31.3959 INFO::Creating boxplot for categorical data, Group vs X.Eubacterium._siraeum_group
2025-01-28 19:06:36.577893 INFO::Plotting data for metadata number 2, Country
2025-01-28 19:06:36.584159 INFO::Creating boxplot for categorical data, Country vs Bifidobacterium
2025-01-28 19:06:36.868605 INFO::Creating boxplot for categorical data, Country vs Actinomyces
2025-01-28 19:06:37.165465 INFO::Creating boxplot for categorical data, Country vs Collinsella
2025-01-28 19:06:37.444669 INFO::Creating boxplot for categorical data, Country vs Streptococcus
2025-01-28 19:06:37.974468 INFO::Creating boxplot for categorical data, Country vs X.Clostridium._innocuum_group
2025-01-28 19:06:38.644185 INFO::Creating boxplot for categorical data, Country vs Peptostreptococcus
2025-01-28 19:06:39.07339 INFO::Creating boxplot for categorical data, Country vs o__Lactobacillales.f__unassigned.g__unassigned
2025-01-28 19:06:39.676996 INFO::Creating boxplot for categorical data, Country vs Rothia
2025-01-28 19:06:40.137831 INFO::Creating boxplot for categorical data, Country vs Gemella
2025-01-28 19:06:40.708197 INFO::Creating boxplot for categorical data, Country vs Sphingobium
2025-01-28 19:06:41.195895 INFO::Creating boxplot for categorical data, Country vs Gordonibacter
2025-01-28 19:06:41.71399 INFO::Creating boxplot for categorical data, Country vs Acidaminococcus
2025-01-28 19:06:42.271712 INFO::Creating boxplot for categorical data, Country vs Atopobium
2025-01-28 19:06:42.849544 INFO::Creating boxplot for categorical data, Country vs X.Clostridium._methylpentosum_group
2025-01-28 19:06:43.545894 INFO::Creating boxplot for categorical data, Country vs Family_XIII_UCG.001
2025-01-28 19:06:44.102442 INFO::Creating boxplot for categorical data, Country vs Senegalimassilia
2025-01-28 19:06:44.648505 INFO::Creating boxplot for categorical data, Country vs Lachnospiraceae_UCG.003
2025-01-28 19:06:45.039623 INFO::Creating boxplot for categorical data, Country vs Erysipelatoclostridium
2025-01-28 19:06:45.432767 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._brachy_group
2025-01-28 19:06:45.915347 INFO::Creating boxplot for categorical data, Country vs Eisenbergiella
2025-01-28 19:06:46.383111 INFO::Creating boxplot for categorical data, Country vs f__Peptococcaceae.g__uncultured
2025-01-28 19:06:46.793647 INFO::Creating boxplot for categorical data, Country vs Christensenellaceae_R.7_group
2025-01-28 19:06:47.249592 INFO::Creating boxplot for categorical data, Country vs Hungatella
2025-01-28 19:06:47.8398 INFO::Creating boxplot for categorical data, Country vs Holdemanella
2025-01-28 19:06:48.284155 INFO::Creating boxplot for categorical data, Country vs Haemophilus
2025-01-28 19:06:48.685497 INFO::Creating boxplot for categorical data, Country vs Escherichia.Shigella
2025-01-28 19:06:49.090176 INFO::Creating boxplot for categorical data, Country vs CAG.56
2025-01-28 19:06:49.519282 INFO::Creating boxplot for categorical data, Country vs TM7x
2025-01-28 19:06:49.918437 INFO::Creating boxplot for categorical data, Country vs Mogibacterium
2025-01-28 19:06:50.354197 INFO::Creating boxplot for categorical data, Country vs Anaerotruncus
2025-01-28 19:06:50.765258 INFO::Creating boxplot for categorical data, Country vs Slackia
2025-01-28 19:06:51.345823 INFO::Creating boxplot for categorical data, Country vs Romboutsia
2025-01-28 19:06:51.735554 INFO::Creating boxplot for categorical data, Country vs f__Ruminococcaceae.g__uncultured
2025-01-28 19:06:52.253988 INFO::Creating boxplot for categorical data, Country vs Marvinbryantia
2025-01-28 19:06:52.726595 INFO::Creating boxplot for categorical data, Country vs Lactococcus
2025-01-28 19:06:53.201296 INFO::Creating boxplot for categorical data, Country vs Lachnospiraceae_UCG.004
2025-01-28 19:06:53.686722 INFO::Creating boxplot for categorical data, Country vs Corynebacterium
2025-01-28 19:06:54.081619 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._siraeum_group
2025-01-28 19:06:54.430994 INFO::Creating boxplot for categorical data, Country vs Intestinimonas
2025-01-28 19:06:54.848165 INFO::Creating boxplot for categorical data, Country vs Parvimonas
2025-01-28 19:06:55.388629 INFO::Creating boxplot for categorical data, Country vs Coprobacter
2025-01-28 19:06:55.820257 INFO::Creating boxplot for categorical data, Country vs Enterorhabdus
2025-01-28 19:06:56.249888 INFO::Creating boxplot for categorical data, Country vs Lachnospira
2025-01-28 19:06:56.680015 INFO::Creating boxplot for categorical data, Country vs Anaerofustis
2025-01-28 19:06:57.07983 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._hallii_group
2025-01-28 19:06:57.432581 INFO::Creating boxplot for categorical data, Country vs Oribacterium
2025-01-28 19:06:57.81025 INFO::Creating boxplot for categorical data, Country vs Allisonella
2025-01-28 19:06:58.241296 INFO::Creating boxplot for categorical data, Country vs Megasphaera
2025-01-28 19:06:58.758496 INFO::Creating boxplot for categorical data, Country vs X.Ruminococcus._torques_group
2025-01-28 19:06:59.140105 INFO::Creating boxplot for categorical data, Country vs Eggerthella
2025-01-28 19:06:59.590241 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._eligens_group
2025-01-28 19:06:59.980003 INFO::Creating boxplot for categorical data, Country vs Flavonifractor
2025-01-28 19:07:00.351659 INFO::Creating boxplot for categorical data, Country vs f__Enterobacteriaceae.g__unassigned
2025-01-28 19:07:00.717024 INFO::Creating boxplot for categorical data, Country vs f__Erysipelotrichaceae.g__unassigned
2025-01-28 19:07:01.064425 INFO::Creating boxplot for categorical data, Country vs Granulicatella
2025-01-28 19:07:01.47688 INFO::Creating boxplot for categorical data, Country vs Libanicoccus
