feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Atopobium	Group	non-rPSC	0.191977029322557	0.194371337329951	424	89	0.324473488155687	0.424619626475343
Megasphaera	Group	non-rPSC	0.310118513160399	0.316239795508329	424	80	0.327895703650991	0.427045647719053
Lachnospiraceae_UCG.003	Group	non-rPSC	0.20155048930144	0.206006920882349	424	47	0.329013156261534	0.427045647719053
Phascolarctobacterium	Country	NO	-0.534197130845756	0.55033288536395	424	224	0.332830199729722	0.430243916723787
o__Rhodospirillales.f__uncultured.g__uncultured	Country	NO	-0.464354776874958	0.487906019136256	424	189	0.342338002672876	0.440742853643622
RF39	Country	NO	-0.242709367097454	0.256461168207233	424	62	0.345057187562152	0.440836351359953
Blautia	Group	non-rPSC	0.198223381251509	0.2095085771026	424	417	0.34518318078185	0.440836351359953
X.Eubacterium._ruminantium_group	Country	NO	0.205177345540452	0.227635481036177	424	58	0.368456816276797	0.466809830980165
Acidaminococcus	Group	non-rPSC	0.315492566053841	0.349566093721117	424	89	0.367817025034454	0.466809830980165
Colidextribacter	Country	NO	0.358994261247288	0.404317814574346	424	325	0.375616870191391	0.472546541530909
DTU089	Country	NO	0.183795445774194	0.207126639864155	424	82	0.375956839645661	0.472546541530909
Eisenbergiella	Group	non-rPSC	-0.232100299505159	0.26253410956852	424	114	0.377653620353254	0.472810438080059
Olsenella	Group	non-rPSC	0.234485769207843	0.266953098347082	424	63	0.380735378270713	0.474799412902301
f__Christensenellaceae.g__unassigned	Country	NO	0.286200908056541	0.332231957287021	424	97	0.38999155577284	0.480687266417686
Anaerostipes	Group	non-rPSC	-0.339882624284935	0.392814913944559	424	390	0.3878932506088	0.480687266417686
NK4A214_group	Country	NO	0.389437898869068	0.451890552165305	424	193	0.38979517549335	0.480687266417686
Intestinimonas	Country	NO	0.301418944077335	0.365310941266609	424	306	0.410259617698788	0.503716441807778
Prevotella_9	Country	NO	-0.478283335720132	0.58426204045109	424	114	0.41394146341436	0.506282251406795
Romboutsia	Group	non-rPSC	-0.3588902602699	0.44133320924031	424	175	0.417031670117451	0.508107552097124
X.Eubacterium._brachy_group	Group	non-rPSC	-0.189306022543289	0.234719429577826	424	106	0.420870978306632	0.510828133975225
Erysipelotrichaceae_UCG.003	Country	NO	-0.399402173708971	0.509967267332623	424	308	0.434404791924619	0.525249900502011
Anaerotruncus	Country	NO	0.175459813990354	0.227744395016545	424	124	0.441978796200043	0.530901682065261
Subdoligranulum	Country	NO	0.309692769500241	0.402417727512495	424	374	0.442418068387718	0.530901682065261
Terrisporobacter	Group	non-rPSC	-0.177463360368516	0.243453926178158	424	46	0.46689671121192	0.558169752501469
Frisingicoccus	Country	NO	-0.175415516565882	0.246985157318468	424	39	0.478365876222431	0.569739133478401
Ruminococcus	Country	NO	0.339442865809657	0.488125201393358	424	275	0.487577974822694	0.578544014901555
Fournierella	Group	non-rPSC	-0.250253261514188	0.362269828031717	424	105	0.490457775486604	0.579797667675614
Candidatus_Soleaferrea	Country	NO	-0.130888726037654	0.19207167913857	424	126	0.496412139459763	0.584663186474832
Enterococcus	Country	NO	-0.251270863945693	0.372840884283917	424	99	0.501116633626234	0.5880261604913
Alloprevotella	Country	NO	-0.269173772346882	0.408534546528286	424	34	0.510703341345536	0.594885210798097
X.Ruminococcus._gauvreauii_group	Country	NO	0.331179555479153	0.501850456696987	424	267	0.510035652551675	0.594885210798097
Coprococcus	Country	NO	-0.290472354069374	0.444261259226949	424	374	0.513940357896975	0.59499052157223
Incertae_Sedis	Country	NO	0.177685964301375	0.272136635765843	424	396	0.514535828403658	0.59499052157223
Prevotellaceae_NK3B31_group	Country	NO	-0.143578161149806	0.22657824265014	424	33	0.52699569665923	0.607190693976939
Oscillospira	Country	NO	0.237584548570644	0.386703864299368	424	210	0.53963814353668	0.619512381388679
Family_XIII_AD3011_group	Country	NO	0.256114963780227	0.426703845027143	424	239	0.549015932501316	0.628011030702944
Terrisporobacter	Country	NO	-0.149995990749365	0.251179573599553	424	46	0.551086242603158	0.628119803397148
Desulfovibrio	Country	NO	0.230140081725774	0.391743322770727	424	85	0.557519557723191	0.633182926271338
Blautia	Country	NO	-0.123426718919269	0.216508454086748	424	417	0.569247526088705	0.644201826676897
Turicibacter	Group	non-rPSC	0.146978959012378	0.269579166362223	424	81	0.586190761856946	0.657791524067275
Anaerostipes	Country	NO	-0.221230092582365	0.405629352787328	424	390	0.586065598867904	0.657791524067275
Intestinibacter	Country	NO	-0.277505371627443	0.510718094949558	424	265	0.587461612689013	0.657791524067275
Dialister	Country	NO	0.230737068317349	0.438618324764531	424	193	0.599408482564938	0.668813675282984
Fusobacterium	Country	NO	-0.236503233078918	0.468717007999203	424	165	0.614387422832267	0.683130071540772
Merdibacter	Group	non-rPSC	-0.147349707339218	0.294039836759757	424	107	0.61681444076834	0.683438997088265
Slackia	Group	non-rPSC	-0.201793842414358	0.420807059993175	424	182	0.632055149352122	0.697894227409635
Dorea	Group	non-rPSC	-0.12876297944452	0.283348240858832	424	410	0.649988615247203	0.715212386327372
Lachnospiraceae_UCG.010	Country	NO	-0.195062404832307	0.446410848909404	424	317	0.662595527378494	0.726570267952969
Veillonella	Country	NO	0.142439595662909	0.358604564135951	424	333	0.69162326977103	0.755794500986898
Tuzzerella	Country	NO	-0.158459892151747	0.413012150897622	424	108	0.701615782139407	0.761480609967001
Incertae_Sedis	Group	non-rPSC	-0.102097059828902	0.263888075760186	424	396	0.699229993834157	0.761480609967001
f__Coriobacteriales_Incertae_Sedis.g__uncultured	Country	NO	-0.0990032377200585	0.265060694939731	424	84	0.709150210117637	0.767040023188464
Monoglobus	Group	non-rPSC	-0.115387721490942	0.320399814069296	424	227	0.719104467719331	0.772853914399964
DTU089	Group	non-rPSC	-0.0719977514970814	0.201535301068082	424	82	0.721274164135439	0.772853914399964
Klebsiella	Country	NO	0.127778963158378	0.358410272247287	424	75	0.72181639175091	0.772853914399964
Turicibacter	Country	NO	0.0969125493541721	0.278386280282866	424	81	0.728104889636815	0.77697098961244
Peptostreptococcus	Group	non-rPSC	-0.0824202191521325	0.246744398130381	424	71	0.738693066513976	0.785633428600148
Eggerthella	Group	non-rPSC	-0.125079549093318	0.379365183258793	424	221	0.741951159792705	0.786468229380268
Pseudomonas	Country	NO	0.0913243522636134	0.29288429222731	424	103	0.755526351617186	0.798197275130449
Prevotella	Country	NO	-0.0865905871611694	0.280936630409492	424	36	0.758219772987262	0.798390356986587
Dielma	Country	NO	-0.0743293837519761	0.2558837967395	424	59	0.771742276137313	0.809947339312428
Erysipelatoclostridium	Group	non-rPSC	-0.108544602484148	0.404436915355383	424	202	0.788663045585045	0.824983054263303
Prevotella_7	Country	NO	-0.0868731833878773	0.331073278435276	424	58	0.793273388494832	0.827085041119202
X.Eubacterium._eligens_group	Group	non-rPSC	-0.0966641331444889	0.384032784441328	424	235	0.801512782685881	0.8329446565167
f__Ruminococcaceae.g__unassigned	Country	NO	0.076840568357147	0.320284684316588	424	135	0.810638607504781	0.839684290509838
Lactococcus	Group	non-rPSC	-0.0444543119531225	0.196090447531917	424	57	0.820878148267297	0.847530036198054
Mogibacterium	Group	non-rPSC	-0.0552386982948193	0.259395598015259	424	78	0.831574250777915	0.855794860023874
Alistipes	Country	NO	-0.0752718466156411	0.413142509629603	424	371	0.855607032012808	0.877687213484106
Butyricicoccus	Country	NO	0.0531609066402482	0.298453079886447	424	393	0.858803279049355	0.878133256391302
Agathobacter	Group	non-rPSC	0.0681183582357299	0.470245153892608	424	318	0.884963069595299	0.90198159016444
Clostridium_sensu_stricto_1	Country	NO	0.0572893271894609	0.542984654653952	424	231	0.916074679362273	0.930708460182757
Parabacteroides	Country	NO	0.0408262459685417	0.461078101561678	424	337	0.929527956812436	0.941369077281384
TM7x	Group	non-rPSC	-0.0133819148479904	0.166063730926013	424	60	0.935853795078613	0.944766688365076
Agathobacter	Country	NO	-0.0321041851203856	0.486010678673741	424	318	0.947396272625916	0.953392451566586
Parvimonas	Group	non-rPSC	0.0109307826531439	0.21260694994308	424	72	0.959044527873274	0.962069904932811
UCG.002	Country	NO	0.0157809920095092	0.533146869390166	424	305	0.97641457478136	0.97641457478136
