2025-02-19 17:30:00.456339 INFO::Writing function arguments to log file
2025-02-19 17:30:00.460242 DEBUG::Function arguments
2025-02-19 17:30:00.462727 DEBUG::Output folder: ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC
2025-02-19 17:30:00.464913 DEBUG::Min Abundance: 0.000000
2025-02-19 17:30:00.467024 DEBUG::Min Prevalence: 0.000000
2025-02-19 17:30:00.468677 DEBUG::Normalization: TSS
2025-02-19 17:30:00.469719 DEBUG::Transform: LOG
2025-02-19 17:30:00.470607 DEBUG::Analysis method: LM
2025-02-19 17:30:00.471501 DEBUG::Max significance: 0.050000
2025-02-19 17:30:00.472369 DEBUG::Random effects: Patient
2025-02-19 17:30:00.47321 DEBUG::Fixed effects: Group,Country
2025-02-19 17:30:00.474039 DEBUG::Correction method: BH
2025-02-19 17:30:00.476203 DEBUG::Standardize: TRUE
2025-02-19 17:30:00.477258 DEBUG::Cores: 1
2025-02-19 17:30:00.478111 INFO::Verifying options selected are valid
2025-02-19 17:30:00.480556 INFO::Determining format of input files
2025-02-19 17:30:00.482978 INFO::Input format is data samples as columns and metadata samples as rows
2025-02-19 17:30:00.490776 DEBUG::Transformed data so samples are rows
2025-02-19 17:30:00.493455 DEBUG::A total of 424 samples were found in both the data and metadata
2025-02-19 17:30:00.494723 DEBUG::Reordering data/metadata to use same sample ordering
2025-02-19 17:30:35.469631 INFO::Creating boxplot for categorical data, Group vs Lachnospira
2025-02-19 17:30:35.719981 INFO::Creating boxplot for categorical data, Group vs Bilophila
2025-02-19 17:30:35.940295 INFO::Creating boxplot for categorical data, Group vs Akkermansia
2025-02-19 17:30:38.677288 INFO::Plotting data for metadata number 2, Country
2025-02-19 17:30:38.681356 INFO::Creating boxplot for categorical data, Country vs Actinomyces
2025-02-19 17:30:38.865211 INFO::Creating boxplot for categorical data, Country vs Collinsella
2025-02-19 17:30:39.064475 INFO::Creating boxplot for categorical data, Country vs Sphingobium
2025-02-19 17:30:39.379481 INFO::Creating boxplot for categorical data, Country vs X.Clostridium._innocuum_group
2025-02-19 17:30:39.596901 INFO::Creating boxplot for categorical data, Country vs Bifidobacterium
2025-02-19 17:30:39.80414 INFO::Creating boxplot for categorical data, Country vs f__Peptococcaceae.g__uncultured
2025-02-19 17:30:40.031832 INFO::Creating boxplot for categorical data, Country vs Gemella
2025-02-19 17:30:40.235002 INFO::Creating boxplot for categorical data, Country vs Corynebacterium
2025-02-19 17:30:40.442911 INFO::Creating boxplot for categorical data, Country vs Coprobacter
2025-02-19 17:30:40.65112 INFO::Creating boxplot for categorical data, Country vs Gordonibacter
2025-02-19 17:30:40.862818 INFO::Creating boxplot for categorical data, Country vs Streptococcus
2025-02-19 17:30:41.066977 INFO::Creating boxplot for categorical data, Country vs Rothia
2025-02-19 17:30:41.285534 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._brachy_group
2025-02-19 17:30:41.487303 INFO::Creating boxplot for categorical data, Country vs Lachnospiraceae_UCG.003
2025-02-19 17:30:41.872572 INFO::Creating boxplot for categorical data, Country vs Erysipelatoclostridium
2025-02-19 17:30:42.107471 INFO::Creating boxplot for categorical data, Country vs TM7x
2025-02-19 17:30:42.350927 INFO::Creating boxplot for categorical data, Country vs Family_XIII_UCG.001
2025-02-19 17:30:42.551516 INFO::Creating boxplot for categorical data, Country vs Marvinbryantia
2025-02-19 17:30:42.755943 INFO::Creating boxplot for categorical data, Country vs Mogibacterium
2025-02-19 17:30:42.975871 INFO::Creating boxplot for categorical data, Country vs Senegalimassilia
2025-02-19 17:30:43.19899 INFO::Creating boxplot for categorical data, Country vs o__Lactobacillales.f__unassigned.g__unassigned
2025-02-19 17:30:43.403334 INFO::Creating boxplot for categorical data, Country vs Megasphaera
2025-02-19 17:30:43.60984 INFO::Creating boxplot for categorical data, Country vs Atopobium
2025-02-19 17:30:43.825139 INFO::Creating boxplot for categorical data, Country vs Staphylococcus
2025-02-19 17:30:44.172421 INFO::Creating boxplot for categorical data, Country vs Acidaminococcus
2025-02-19 17:30:44.40679 INFO::Creating boxplot for categorical data, Country vs CAG.56
2025-02-19 17:30:44.620878 INFO::Creating boxplot for categorical data, Country vs Escherichia.Shigella
2025-02-19 17:30:44.827412 INFO::Creating boxplot for categorical data, Country vs Holdemanella
2025-02-19 17:30:45.035431 INFO::Creating boxplot for categorical data, Country vs Christensenellaceae_R.7_group
2025-02-19 17:30:45.258469 INFO::Creating boxplot for categorical data, Country vs f__Desulfovibrionaceae.g__uncultured
2025-02-19 17:30:45.473531 INFO::Creating boxplot for categorical data, Country vs Peptostreptococcus
2025-02-19 17:30:45.718608 INFO::Creating boxplot for categorical data, Country vs Slackia
2025-02-19 17:30:45.930434 INFO::Creating boxplot for categorical data, Country vs Allisonella
2025-02-19 17:30:46.188976 INFO::Creating boxplot for categorical data, Country vs Lactobacillus
2025-02-19 17:30:46.529417 INFO::Creating boxplot for categorical data, Country vs Flavonifractor
2025-02-19 17:30:46.755302 INFO::Creating boxplot for categorical data, Country vs Faecalitalea
2025-02-19 17:30:47.010405 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._siraeum_group
2025-02-19 17:30:47.255591 INFO::Creating boxplot for categorical data, Country vs Lachnospiraceae_UCG.004
2025-02-19 17:30:47.468329 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._hallii_group
2025-02-19 17:30:47.715375 INFO::Creating boxplot for categorical data, Country vs Lachnospira
2025-02-19 17:30:47.913256 INFO::Creating boxplot for categorical data, Country vs Eggerthella
2025-02-19 17:30:48.130869 INFO::Creating boxplot for categorical data, Country vs Lactococcus
2025-02-19 17:30:48.35912 INFO::Creating boxplot for categorical data, Country vs X.Ruminococcus._torques_group
2025-02-19 17:30:48.578237 INFO::Creating boxplot for categorical data, Country vs Enterorhabdus
2025-02-19 17:30:48.781804 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._eligens_group
2025-02-19 17:30:49.110044 INFO::Creating boxplot for categorical data, Country vs Eisenbergiella
2025-02-19 17:30:49.332728 INFO::Creating boxplot for categorical data, Country vs Faecalibacterium
2025-02-19 17:30:49.553275 INFO::Creating boxplot for categorical data, Country vs Hungatella
2025-02-19 17:30:49.786645 INFO::Creating boxplot for categorical data, Country vs Romboutsia
2025-02-19 17:30:49.997903 INFO::Creating boxplot for categorical data, Country vs Oscillibacter
2025-02-19 17:30:50.286472 INFO::Creating boxplot for categorical data, Country vs X.Eubacterium._xylanophilum_group
2025-02-19 17:30:50.501915 INFO::Creating boxplot for categorical data, Country vs Butyricimonas
2025-02-19 17:30:50.75312 INFO::Creating boxplot for categorical data, Country vs Bacteroides
2025-02-19 17:30:50.954266 INFO::Creating boxplot for categorical data, Country vs UCG.010
2025-02-19 17:30:51.159359 INFO::Creating boxplot for categorical data, Country vs Catenibacterium
2025-02-19 17:30:51.499796 INFO::Creating boxplot for categorical data, Country vs Clostridia_vadinBB60_group
2025-02-19 17:30:51.726171 INFO::Creating boxplot for categorical data, Country vs f__Ruminococcaceae.g__uncultured
2025-02-19 17:30:51.951061 INFO::Creating boxplot for categorical data, Country vs Megamonas
2025-02-19 17:30:52.181411 INFO::Creating boxplot for categorical data, Country vs f__Erysipelotrichaceae.g__unassigned
