feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	f__Prevotellaceae.g__uncultured	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Solobacterium	Turicibacter	X.Clostridium._innocuum_group	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Megamonas	Mitsuokella	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Actinobacillus	Haemophilus	Victivallis	Akkermansia	Corynebacterium	Campylobacter	Faecalicoccus	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lactobacillus	Ligilactobacillus	Staphylococcus	DTU089	X.Eubacterium._nodatum_group	Anaerococcus	Finegoldia	Peptoniphilus	Veillonellaceae	f__Xanthobacteraceae.g__unassigned	Sphingobium	Neisseria	Klebsiella	f__Enterobacteriaceae.g__unassigned	Aggregatibacter	Pseudomonas
run03-105	0	82	0	0	0	0	715	0	3	0	0	0	43	44	0	3311	690	11	0	213	0	0	0	0	0	0	255	0	0	960	0	0	0	19	216	597	31	0	0	0	23	181	8	0	0	0	0	0	5	136	0	0	0	0	0	0	0	0	0	2	0	39	16	1043	0	15	48	0	0	15	0	0	0	103	2	8	0	0	3	0	3	0	474	0	0	0	2	0	74	0	0	0	3	323	18	132	20	45	0	212	477	8	0	121	0	0	0	0	0	0	0	0	23	0	0	674	0	4	32	0	0	180	5	0	0	0	0	0	13	0	0	0	0	0	74	0	11	0	0	0	392	504	90	0	12	0	180	0	152	0	150	0	516	287	0	0	0	0	0	837	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	40	2	0	0
run03-106	31	475	0	10	4	496	1210	53	0	0	11	0	53	38	0	4323	472	29	0	78	241	39	0	0	0	0	834	41	0	469	166	0	14	40	0	0	0	13	0	0	0	32	2	171	124	0	16	3	0	251	25	18	35	0	195	4	250	0	4	0	0	0	18	1629	0	252	198	3	29	39	40	37	8	273	10	93	33	0	26	117	19	0	1433	6	0	0	0	0	204	44	26	6	10	41	335	908	0	15	20	41	42	12	84	19	22	0	323	103	247	14	40	3	0	0	0	2741	51	39	22	4	84	1070	67	10	11	10	10	0	157	24	2	29	0	221	2	0	17	2	0	0	120	0	0	244	6	156	400	6	3	6	85	0	213	2591	14	23	2	219	0	0	19	188	126	7	0	0	0	0	0	0	0	0	0	0	2	15	54	0	1
run03-107	53	388	3	0	0	47	118	248	0	4	5	24	48	0	0	3207	1018	17	0	3	17	72	0	222	50	703	86	0	0	853	519	0	0	18	0	0	0	29	0	0	0	3	0	78	6	13	1	0	0	899	1	31	4	0	299	8	64	97	370	0	0	555	9	1292	0	20	63	15	13	63	67	0	0	307	7	7	3	0	0	14	77	0	348	112	0	0	19	3	101	0	13	0	0	23	803	547	13	26	0	164	111	127	203	96	34	66	29	10	83	84	119	0	8	0	0	1388	7	240	58	0	1511	1363	31	8	162	40	44	0	131	197	3	38	3	20	9	0	1	0	45	0	12	0	0	15	0	158	139	12	9	2	5	57	128	58	0	12	0	30	0	0	0	19	8	0	0	0	19	5	0	0	0	0	0	0	0	1472	0	0	0
run03-108	44	328	2	0	0	0	25	223	0	4	2	18	50	0	0	2709	1050	24	0	0	0	80	0	212	34	633	0	0	0	773	486	0	0	17	0	11	0	43	0	0	0	0	0	95	0	15	0	0	0	827	4	22	3	0	232	6	63	77	407	0	13	527	0	1287	0	0	32	13	9	60	48	0	0	338	12	0	0	0	0	0	89	0	213	102	0	0	21	5	82	0	17	5	0	20	790	451	13	16	5	145	116	130	162	81	33	49	5	0	74	54	108	0	20	0	6	1291	18	226	58	0	1499	1270	27	11	130	38	27	0	117	177	0	25	5	3	4	0	0	2	33	0	0	0	0	0	0	139	82	18	17	2	0	63	99	25	0	8	0	16	0	0	0	6	17	0	0	0	21	6	0	0	0	0	0	0	0	1385	0	0	0
run03-109	0	8	4	0	0	0	0	0	0	9	0	0	0	0	0	1773	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	30	8	0	0	0	0	0	0	0	8	0	0	14	0	0	0	0	0	0	0	0	349	0	0	0	0	16	4	91	0	0	0	0	0	0	0	102	3	0	0	2	2	0	0	0	62	0	0	0	0	0	0	0	0	0	0	1475	14551	13	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	116	0	4	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	6	5227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
run03-110	27	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	190	0	0	108	0	0	0	0	0	0	0	0	321	0	0	233	43	2384	0	564	811	0	0	1158	41	0	0	431	236	10	4	0	370	0	0	0	599	22	0	0	0	0	224	0	5	0	49	1522	1067	376	0	6	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	13	45	214	0	0	0	0	0	0	0	0	0	0	0	0	0	1208	0	0	0	0	0	0	0	0	288	0	310	65	0	0	0	0	1053	0	170	0	5043	0	10	0	0	31	0	0	0	0	0	0	0	0	197	0	0	0	817	0	3	0
run03-111	44	316	7	6	0	2	1922	0	0	21	0	0	0	160	0	4502	0	0	0	0	0	0	0	0	0	0	843	0	0	8	0	0	42	66	0	0	0	0	1527	0	0	0	0	0	0	0	31	3	0	290	30	0	23	0	0	0	0	0	40	5	0	102	39	1438	189	569	197	0	0	228	0	0	0	774	0	8	4	23	16	8	0	0	219	3	0	0	2	0	306	0	6	0	187	478	2374	184	0	46	0	13	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	31	0	53	0	0	0	3976	0	0	0	0	0	0	0	0	0	0	0	0	8	0	109	0	0	0	0	0	758	0	0	0	369	24	0	0	0	8	200	210	0	46	0	9	2	0	0	0	0	5	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-112	0	0	0	0	0	0	1561	0	0	3	0	0	280	133	0	5451	0	0	0	65	0	208	28	0	0	0	761	0	0	331	14	0	0	0	0	11	0	0	0	0	0	0	6	9	0	0	7	0	0	253	0	0	45	0	15	0	0	0	0	0	0	162	46	1626	0	782	1001	0	0	57	79	240	0	398	0	13	17	47	68	351	15	0	1964	0	0	0	7	0	287	0	5	2	15	151	2152	834	0	144	0	76	173	157	166	32	3	5	338	20	23	8	116	0	0	0	0	1165	0	0	18	0	0	284	9	0	0	6	0	0	94	62	0	19	0	0	108	0	0	0	0	0	0	332	0	0	26	0	0	29	32	0	0	0	0	1196	24	171	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	3	0	0
run03-113	0	1961	0	0	0	0	0	0	0	23	17	0	384	0	0	11030	0	0	0	0	0	0	0	0	0	0	0	0	0	151	1101	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	32	0	0	3	0	0	0	0	0	0	0	0	684	314	1266	0	645	859	0	0	115	0	0	0	660	16	17	24	0	51	201	0	0	1046	0	0	0	4	0	148	0	72	0	0	0	1489	876	12	172	0	0	28	0	0	16	13	0	0	46	0	0	88	0	0	0	0	1493	0	89	0	0	3	1695	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	21	0	1039	466	0	0	0	73	0	0	0	0	63	333	108	20	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	3	0	0	0	0	0	0	0	0	0
run03-114	9	0	8	0	0	0	2134	0	0	0	3	0	347	60	9	2250	73	10	0	16	25	0	0	0	0	0	96	0	0	32	0	0	0	76	0	92	0	0	280	0	0	2821	0	0	0	0	0	4	7	97	6	0	6	0	15	0	0	0	0	0	0	0	40	2106	121	1165	643	0	0	269	123	0	0	320	0	101	2	14	137	279	17	0	17	0	0	0	2	0	435	0	0	0	80	0	2098	970	0	63	0	153	11	5	51	0	0	0	319	76	28	0	37	0	0	0	0	3623	0	191	40	0	0	1469	0	0	2	7	0	0	0	0	0	14	7	0	6	4	3	0	0	0	0	30	0	0	5	20	0	11	37	0	0	0	1028	1807	17	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	5	0
run03-115	4	0	7	0	0	0	433	0	20	3	4	0	0	59	86	4503	373	110	7	57	126	9	0	119	0	0	0	0	0	743	172	0	188	164	414	89	0	9	0	0	0	0	8	0	0	0	5	0	4	384	1	0	18	0	178	0	4	0	496	0	0	803	8	1457	233	341	618	0	0	230	102	0	0	42	0	20	49	22	16	9	30	0	1292	17	76	0	15	0	135	0	142	0	37	0	186	1001	10	48	0	61	9	11	297	2	6	0	522	68	187	9	170	0	3	1402	4	1859	0	49	118	0	12	951	3	0	13	19	2	0	35	0	14	14	9	0	18	0	0	0	43	0	0	310	0	0	0	0	0	7	0	0	20	3	108	687	0	42	0	259	0	0	3	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	57	0	0
run03-116	2	38	2	0	0	0	2067	0	8	0	0	2	56	0	0	2853	191	50	4	18	0	0	0	0	0	0	0	0	0	33	58	0	8	203	0	0	0	0	111	0	13	0	0	17	0	0	0	0	0	95	0	0	9	0	0	0	183	0	11	0	0	248	34	1059	0	946	457	0	0	131	31	0	0	336	2	6	16	0	0	30	0	0	157	13	36	0	11	0	86	0	0	0	112	146	1042	578	8	13	0	7	13	8	0	5	8	3	31	0	0	0	32	0	0	0	8	2929	0	114	0	0	40	75	16	0	0	5	0	0	22	0	0	0	0	0	0	0	5	0	0	0	232	375	362	0	33	0	0	2	0	0	139	263	0	18	0	1129	0	20	7	0	18	0	0	7	0	8	0	0	0	0	0	0	0	0	2	0	0	27	0
run03-117	23	2030	8	4	0	0	1156	5	16	0	0	0	77	50	86	999	72	157	18	37	27	270	0	0	0	0	7106	0	0	540	77	0	253	30	0	4	0	0	53	0	0	643	3	12	0	97	0	0	0	499	9	146	0	0	117	0	384	0	443	0	0	49	81	813	149	566	396	0	0	138	20	67	0	127	42	15	93	17	7	0	23	0	417	0	0	0	36	0	160	244	27	22	38	0	344	1476	68	47	0	39	0	0	140	27	3	0	342	58	173	45	56	0	0	793	0	1502	0	95	0	0	253	726	0	33	8	33	15	0	243	0	0	15	14	0	5	0	168	0	5	0	0	441	276	0	0	0	0	85	0	0	48	0	206	172	0	95	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-118	32	157	24	0	0	0	1419	0	4	0	0	2	88	29	0	3496	111	578	0	186	50	0	0	0	0	0	266	0	0	1108	687	78	462	177	0	0	159	0	112	0	0	593	0	0	0	0	0	0	0	139	0	8	0	0	290	0	210	0	32	0	4	899	13	1883	82	423	389	0	0	60	25	0	0	216	5	9	37	0	32	318	29	0	646	0	0	0	29	0	288	0	27	4	92	21	1010	810	26	27	0	54	118	15	68	47	6	0	637	72	148	22	81	0	0	624	0	1534	0	117	166	7	3	1079	8	147	5	16	0	0	102	7	0	58	31	373	3	0	95	0	19	0	0	280	0	0	16	0	0	4	4	0	585	8	947	42	0	18	0	1377	0	0	0	0	0	0	6	0	4	5	0	0	0	0	0	0	0	0	0	0	0
run03-119	0	810	0	0	0	0	520	0	0	35	0	0	0	4	0	6344	103	106	0	24	0	0	0	0	0	0	0	0	0	23	0	0	0	93	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	2	0	0	0	293	0	0	0	1395	1186	0	362	633	0	0	422	0	0	11	295	7	0	248	10	122	157	0	0	1679	0	0	0	0	0	168	0	3	0	0	0	23	619	0	149	0	0	17	0	0	40	0	0	0	16	0	0	3	0	0	0	0	1321	0	65	0	0	0	1118	0	5	0	0	0	0	0	0	0	0	0	0	0	3	244	8	0	0	0	107	0	0	0	0	0	11	2	0	0	0	475	1474	0	22	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0	240	0	0	0	0	93	0	0
run03-120	70	1534	20	0	0	579	1474	27	7	72	10	7	0	8	0	2227	374	0	0	0	45	0	0	0	0	0	0	0	0	612	0	0	0	0	171	6	0	3	127	9	0	0	14	43	0	189	16	0	5	537	4	0	5	0	50	0	0	0	152	10	1	739	0	605	0	170	36	11	11	29	0	0	4	52	4	0	0	24	12	136	3	0	99	180	0	0	0	0	120	0	79	0	0	252	2470	271	4	14	2	76	54	99	111	74	30	4	409	52	123	8	182	0	0	417	2	1537	0	149	124	0	10	670	11	43	19	23	35	0	270	183	0	20	0	3	17	0	11	0	3138	7	0	0	0	0	13	134	0	7	18	2	0	47	134	3163	0	96	0	0	0	0	0	500	1302	41	0	0	2	0	0	0	0	0	0	0	0	0	121	0	0
run03-121	23	544	0	0	0	0	2218	0	47	0	0	0	0	0	0	11959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029	0	0	0	0	0	0	2	0	0	23	0	0	0	0	0	37	2	0	342	16	0	40	0	0	0	0	0	0	5	0	0	2	4097	0	13	4649	0	0	0	0	0	0	1305	276	0	0	0	0	0	0	0	487	2	23	0	0	0	18	0	0	0	0	3566	194	2289	0	93	0	2	76	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	3	1154	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	19	0	0	0	0	0	0	8	204	0	373	119	3	0	60	740	1473	7	353	0	0	0	0	6	0	0	0	121	0	0	6	2	0	0	0	0	0	3	0	0	14	0
run03-122	1125	1492	115	17	22	6	1561	0	0	6	0	0	146	175	10	6566	0	0	0	0	0	0	0	0	0	0	0	0	0	78	382	0	0	17	0	0	0	0	842	0	0	0	0	0	0	0	0	0	0	3145	71	0	88	0	0	0	0	0	0	0	0	1239	300	1938	0	678	2859	0	0	0	0	0	0	252	20	52	0	0	0	23	0	0	2790	0	0	0	12	0	209	0	9	0	460	1386	243	164	0	95	0	0	8	0	0	20	0	0	0	0	0	0	0	0	0	0	0	566	0	43	0	0	0	0	5	0	0	0	0	0	48	0	0	0	0	196	0	0	13	9	3	0	2004	0	0	0	0	70	9	543	0	0	0	0	878	62	38	101	0	0	0	4	0	3	220	19	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
run03-123	20	2790	24	0	76	234	3660	0	0	0	0	0	98	38	22	513	0	0	0	16	11	0	0	33	1019	0	3525	0	0	31	66	0	0	44	12	0	658	0	167	0	0	1211	0	0	0	0	0	0	0	906	7	21	0	0	5	0	43	0	8	0	0	1900	24	3496	0	839	1349	0	0	34	30	0	0	27	360	32	59	39	20	0	24	0	773	0	0	0	630	0	192	12	7	0	726	0	3	1580	19	54	0	16	4	47	94	6	4	0	237	66	117	7	14	0	0	0	0	2360	29	70	0	0	72	501	0	25	0	9	0	0	19	12	0	9	0	0	0	0	16	0	30	0	69	0	0	62	0	518	595	393	3	0	0	4	73	3659	0	63	0	0	0	0	0	0	622	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0
run03-124	4	0	21	0	0	0	1268	0	0	0	0	0	0	0	0	5974	0	0	0	269	0	0	0	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	565	0	0	105	11	0	6	0	0	0	0	0	214	0	0	0	205	487	0	0	2450	0	0	0	0	0	122	629	0	0	0	0	411	0	0	0	7	0	390	0	0	0	0	0	0	0	0	682	4851	94	0	0	0	0	367	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573	1850	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
run03-125	61	585	0	18	0	0	849	0	0	289	0	0	0	17	0	4426	301	230	0	94	0	0	0	0	0	2	0	0	0	104	0	0	174	241	0	0	0	25	0	0	3	0	0	0	0	0	253	0	0	509	46	0	73	0	0	0	92	0	0	0	0	29	268	4106	0	0	0	0	0	69	99	0	1	367	3	0	0	0	0	17	74	36	99	296	251	0	0	0	133	0	0	0	0	2000	2428	3654	4	37	0	47	77	62	0	85	18	3	0	0	31	0	0	0	0	0	0	0	354	260	511	0	8	649	77	0	0	14	0	0	0	0	0	2	0	10	7	8	0	46	0	0	0	2	0	0	0	192	15	291	67	20	278	425	0	297	0	334	0	0	0	12	0	8	0	10	0	16	4	4	9	16	2	0	0	0	7	0	0	7	5
run03-126	3	317	11	0	195	0	4493	0	0	0	0	0	56	74	2	4826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963	168	0	0	0	0	0	22	0	0	0	0	0	24	0	0	115	0	0	603	17	0	20	0	0	0	0	0	125	8	0	2429	320	3877	0	197	1262	0	0	664	12	0	0	170	267	92	0	0	7	0	2	0	164	30	0	0	0	0	233	0	0	0	19	134	1028	1325	52	38	0	0	50	0	6	71	0	0	42	44	0	0	64	0	0	0	6	2904	0	144	37	0	30	57	54	0	0	11	0	0	492	0	0	0	0	0	35	0	500	0	53	0	0	0	0	0	0	290	0	7	3	0	0	231	0	802	0	632	0	0	0	0	0	12	28	165	0	0	19	0	0	0	2	0	0	7	0	0	0	9	4
run03-127	96	64	79	7	46	0	635	0	32	0	0	0	312	173	0	4717	2026	39	0	0	0	0	0	107	0	0	0	0	0	825	580	0	57	193	0	0	0	0	184	0	0	1101	15	0	0	0	8	0	5	657	16	0	22	0	58	0	479	0	0	2	0	46	55	5004	0	199	735	0	0	262	13	0	0	117	43	6	129	0	46	141	12	0	252	0	4	0	31	0	312	0	0	0	127	32	2897	742	14	38	0	92	14	14	0	40	10	0	117	47	10	0	69	0	0	0	0	7025	0	77	0	0	0	113	0	0	0	8	0	0	28	0	0	11	0	6	0	2	65	0	8	0	86	339	83	0	0	0	0	89	591	0	0	0	460	0	0	568	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
run03-128	67	29	71	17	0	0	525	0	21	0	0	0	0	14	0	8388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1084	0	0	0	0	6	0	0	16	0	0	688	50	0	20	0	355	0	0	0	0	0	0	85	191	1180	0	567	4608	0	0	109	0	0	0	432	150	35	57	0	0	0	11	4	67	50	0	0	0	2	146	0	20	33	0	1037	183	1651	9	45	0	68	30	0	0	0	4	0	285	38	0	8	8	0	0	0	0	2476	0	151	55	0	7	591	55	0	0	11	0	0	13	0	0	0	0	0	0	6	28	6	0	0	0	0	0	0	0	125	0	51	234	10	0	0	829	0	79	213	0	0	11	0	0	18	0	11	0	6	0	0	19	3	3	0	0	12	60	1147	0	0	7
run03-129	17	805	8	0	0	0	1076	227	115	0	0	0	0	0	0	12671	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	2	0	0	7	637	0	450	0	0	0	0	0	223	0	0	743	10	0	34	0	0	0	0	0	722	0	0	0	697	4142	0	0	1548	0	0	3	0	0	7	1016	19	0	0	0	0	222	0	0	0	107	13	0	0	0	0	0	0	0	0	4692	4088	2932	0	145	0	111	448	0	0	8	0	0	0	0	0	0	2	0	0	0	13	1048	0	43	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	2	4	25	0	0	31	517	606	0	0	0	0	2	14	0	0	0	0	293	963	0	18	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-130	6	440	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6012	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	147	0	1465	0	6	0	0	4	0	0	0	3162	5	0	6	0	0	0	5	0	0	0	27	0	452	36	0	12
run03-131	75	744	16	7	0	0	0	0	0	257	0	23	0	0	121	7997	0	329	0	111	0	0	0	0	0	0	0	0	0	1025	457	0	0	0	586	91	0	164	0	0	176	0	0	0	0	0	78	2	0	736	17	0	22	0	0	0	0	0	6	12	0	0	18	2736	0	768	1201	0	0	70	0	0	0	1099	0	0	0	0	0	39	0	9	252	190	0	0	45	0	0	0	0	0	0	1016	1820	70	0	55	4	0	171	75	0	35	211	0	0	0	0	0	42	0	0	0	6	731	63	160	0	0	0	2252	262	0	0	0	0	0	0	0	0	0	0	15	0	6	494	6	18	0	0	387	0	0	0	46	0	101	111	13	1314	251	0	568	8	329	0	0	19	4	0	29	130	18	0	0	229	11	0	0	0	0	0	0	35	0	4	8	7
run03-132	0	263	0	0	0	0	2740	0	32	41	0	0	169	0	16	6270	896	126	0	0	50	0	0	0	0	0	0	0	0	224	292	0	0	163	0	252	0	0	156	8	115	0	10	0	0	0	5	0	236	119	10	0	0	0	0	0	0	0	27	0	0	306	95	3825	0	0	2187	12	147	208	0	0	0	299	31	0	150	44	0	8	0	0	1618	30	0	0	20	0	457	0	15	19	0	357	4273	1063	16	90	0	18	127	14	21	32	8	0	885	189	7	9	52	0	3	0	12	3055	0	94	0	0	59	3433	35	0	0	30	0	0	141	0	0	0	0	0	0	0	368	0	29	0	0	582	0	0	18	0	0	0	0	0	1383	53	289	422	0	85	0	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
run03-133	55	701	36	5	0	0	0	0	0	79	0	0	0	3	0	6876	512	0	0	55	0	0	0	0	0	0	0	0	0	15	0	0	0	16	0	0	0	0	2818	0	0	0	8	39	0	0	19	3	18	1125	26	0	24	0	6	0	0	0	545	0	0	1692	408	2178	0	351	487	0	0	1498	0	0	2	208	239	0	773	133	0	10	0	0	1702	36	1	0	0	0	290	0	0	80	0	359	406	961	159	0	0	10	30	15	0	0	0	3	49	153	5	0	0	0	0	0	0	3607	0	9	29	0	59	599	0	0	0	19	0	0	0	0	0	0	0	0	0	23	190	6	1887	0	0	0	0	0	0	290	0	250	44	6	0	398	10	0	0	368	0	0	0	0	0	3	84	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0
run03-134	37	0	0	0	0	0	1605	0	0	0	0	0	191	0	0	2539	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	9	11	0	0	0	0	2528	0	0	0	0	0	0	0	4	0	0	159	48	0	15	0	0	0	101	0	66	0	0	91	36	3469	0	512	86	0	0	90	0	0	0	1352	1363	18	0	0	62	0	4	0	0	0	0	0	4	5	207	0	0	0	0	350	2054	715	0	3	0	0	0	0	0	0	0	0	8	30	0	0	0	0	0	0	0	292	0	8	0	0	36	963	4	0	0	0	0	0	0	0	0	0	0	0	0	10	0	15	0	0	0	70	0	0	0	0	0	28	2	0	43	3	315	399	0	12	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	21	0	0	0	0	0
run03-135	58	352	35	16	0	0	1736	0	11	35	0	0	0	0	0	3108	222	0	0	28	49	0	0	17	0	0	0	0	0	486	113	0	0	102	0	0	0	4	493	7	3	0	0	0	0	0	24	0	0	129	17	0	8	0	10	0	0	0	0	0	0	99	206	2147	228	1693	741	0	0	207	0	0	10	301	18	0	24	11	157	199	0	0	1167	0	0	0	3	0	317	0	12	0	0	57	2144	1215	0	46	0	0	9	2	15	7	0	0	574	90	24	0	95	0	0	0	2	1697	0	29	11	0	13	637	13	0	0	9	0	0	3	0	0	0	0	22	2	61	5	19	0	0	0	0	29	0	0	55	0	129	80	0	0	10	449	62	0	3	0	19	12	621	0	11	0	6	0	29	0	0	0	3	0	0	88	52	0	0	0	0	6
run03-136	181	210	58	11	0	0	435	0	0	0	0	0	150	322	0	3908	0	537	0	8	0	0	0	1	14	100	206	0	0	42	42	2	0	146	0	0	71	0	223	0	0	1832	3	0	0	0	0	3	0	898	44	0	17	0	0	0	0	0	0	0	0	85	107	610	0	431	758	0	0	15	0	121	0	217	12	40	35	9	0	338	0	6	1187	0	0	0	3	0	348	0	9	0	0	0	2920	303	0	68	0	0	17	0	0	0	2	0	0	0	0	0	25	0	0	0	0	2238	0	0	0	0	0	503	0	0	0	0	0	0	7	0	0	0	0	14	0	9	0	23	0	7	33	243	0	17	67	0	8	180	64	32	0	0	309	0	10	322	0	0	3	7	0	16	0	18	0	5	0	17	3	0	0	0	0	26	16	0	3	0	25
